anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation
0,27,28.46428571,1,"[31, 28, 28, 29, 25, 26, 30, 28, 32, 34, 31, 25, 25, 29, 28, 32, 30, 26, 29, 24, 29, 28, 29, 35, 27, 29, 27, 23]",28,121,2.860745084
0,23,24.61290323,1,"[28, 26, 24, 24, 28, 15, 28, 23, 25, 23, 23, 28, 26, 21, 25, 24, 37, 21, 23, 27, 19, 25, 30, 14, 23, 27, 20, 30, 24, 25, 27]",31,122,4.386930737
0,24,27.4375,1,"[28, 30, 26, 29, 14, 8, 24, 31, 17, 35, 34, 30, 29, 34, 24, 31, 21, 36, 43, 37, 8, 26, 33, 30, 20, 28, 30, 24, 23, 31, 36, 28]",32,123,7.881941385
0,26,29.16129032,1,"[25, 30, 24, 24, 23, 24, 34, 28, 33, 31, 31, 27, 25, 28, 20, 17, 31, 26, 40, 31, 37, 26, 33, 33, 35, 31, 28, 36, 38, 28, 27]",31,124,5.298407146
0,24,26.06451613,1,"[29, 21, 29, 21, 26, 30, 27, 29, 24, 21, 20, 18, 31, 26, 18, 25, 25, 25, 31, 30, 28, 35, 29, 30, 35, 27, 25, 24, 27, 13, 29]",31,125,4.939200231
0,21,23.96875,1,"[24, 22, 26, 16, 29, 24, 36, 24, 28, 20, 20, 21, 29, 26, 18, 24, 19, 18, 22, 27, 23, 23, 28, 21, 12, 24, 26, 34, 20, 30, 28, 25]",32,126,5.019217103
0,27,30.06451613,1,"[20, 38, 22, 31, 34, 34, 28, 31, 38, 34, 33, 21, 28, 28, 33, 26, 27, 35, 33, 35, 19, 37, 39, 34, 24, 35, 31, 29, 22, 25, 28]",31,127,5.656474072
0,27,28.74193548,1,"[30, 31, 32, 29, 32, 26, 28, 31, 31, 31, 27, 27, 31, 29, 29, 24, 29, 27, 32, 26, 29, 34, 27, 26, 30, 30, 31, 27, 28, 21, 26]",31,128,2.732126668
0,22,26.34482759,1,"[25, 30, 27, 21, 22, 25, 32, 25, 32, 36, 28, 31, 26, 15, 20, 32, 37, 22, 18, 28, 25, 24, 23, 19, 35, 24, 33, 21, 28]",29,129,5.614241216
0,24,26.79310345,1,"[26, 23, 26, 24, 29, 33, 19, 26, 27, 31, 31, 27, 26, 28, 24, 27, 25, 28, 27, 36, 28, 36, 24, 19, 13, 32, 28, 23, 31]",29,130,4.887150136
0,30,32.3,1,"[31, 36, 40, 32, 29, 21, 39, 36, 29, 30, 30, 34, 34, 28, 32, 33, 31, 31, 32, 31, 40, 34, 35, 27, 30, 34, 32, 30, 36, 32]",30,131,3.931745247
0,29,31.06666667,1,"[34, 27, 30, 35, 31, 37, 31, 34, 25, 31, 31, 32, 38, 38, 31, 34, 28, 31, 19, 22, 24, 30, 29, 30, 36, 29, 28, 36, 37, 34]",30,132,4.653017807
0,23,26.3,1,"[18, 13, 32, 31, 30, 27, 31, 28, 31, 26, 32, 23, 27, 16, 27, 28, 28, 25, 20, 32, 17, 19, 34, 25, 34, 29, 22, 23, 33, 28]",30,133,5.682095291
0,26,28.9,1,"[27, 34, 30, 35, 23, 31, 20, 25, 26, 31, 32, 25, 37, 35, 26, 40, 27, 26, 31, 26, 32, 38, 26, 19, 27, 19, 31, 31, 20, 37]",30,134,5.73164236
0,23,26.03333333,1,"[15, 17, 36, 23, 30, 27, 25, 21, 29, 27, 24, 27, 23, 18, 28, 21, 31, 26, 39, 32, 24, 18, 31, 26, 27, 29, 32, 21, 29, 25]",30,135,5.492837552
0,26,28.56666667,1,"[33, 26, 31, 30, 29, 31, 28, 36, 29, 28, 24, 23, 26, 29, 26, 20, 29, 26, 31, 27, 33, 31, 34, 24, 27, 31, 28, 27, 27, 33]",30,136,3.520220735
0,26,29.16129032,1,"[44, 33, 26, 30, 28, 26, 28, 28, 30, 31, 31, 27, 29, 28, 28, 25, 42, 25, 34, 37, 24, 26, 40, 15, 22, 27, 20, 30, 36, 26, 28]",31,137,6.088769849
0,28,31.3125,1,"[23, 39, 31, 30, 28, 30, 31, 34, 19, 28, 37, 34, 30, 31, 24, 27, 28, 30, 33, 38, 33, 35, 32, 28, 33, 30, 28, 38, 38, 38, 35, 29]",32,138,4.693423676
0,26,29.13333333,1,"[27, 35, 27, 30, 25, 25, 32, 28, 30, 31, 26, 32, 25, 31, 19, 32, 31, 37, 35, 29, 21, 36, 30, 34, 29, 17, 29, 34, 26, 31]",30,139,4.783112054
0,25,27.83333333,1,"[34, 29, 27, 24, 31, 24, 26, 35, 30, 25, 29, 28, 33, 22, 32, 25, 24, 27, 20, 29, 19, 34, 23, 31, 31, 29, 29, 25, 31, 29]",30,140,4.127981333
0,26,29.46875,1,"[23, 26, 28, 20, 32, 30, 39, 28, 31, 22, 32, 31, 35, 29, 27, 28, 24, 31, 26, 29, 24, 23, 36, 26, 35, 28, 27, 42, 35, 33, 38, 25]",32,141,5.24855971
0,27,29.90625,1,"[33, 43, 27, 24, 30, 34, 31, 24, 40, 35, 31, 28, 25, 34, 31, 23, 31, 35, 33, 31, 27, 15, 40, 36, 27, 26, 28, 27, 30, 18, 26, 34]",32,142,6.001931813
0,23,27.39393939,1,"[31, 27, 30, 25, 29, 32, 31, 26, 37, 31, 22, 29, 23, 23, 25, 23, 19, 31, 28, 30, 32, 29, 16, 30, 29, 30, 23, 36, 23, 29, 29, 23, 23]",33,143,4.61613606
0,26,28.44827586,1,"[28, 31, 27, 29, 29, 27, 30, 21, 27, 35, 32, 30, 26, 22, 23, 28, 35, 24, 26, 34, 29, 26, 33, 28, 31, 38, 23, 30, 23]",29,144,4.196820284
0,27,29.24137931,1,"[35, 34, 31, 33, 28, 33, 27, 20, 27, 32, 17, 24, 28, 34, 27, 28, 31, 33, 27, 34, 32, 25, 27, 26, 20, 29, 35, 34, 37]",29,145,4.954472528
0,27,29.32258065,1,"[22, 32, 38, 32, 34, 30, 29, 27, 31, 31, 31, 28, 31, 29, 24, 29, 23, 24, 26, 35, 29, 29, 26, 28, 28, 23, 37, 27, 29, 31, 36]",31,146,4.044643345
0,29,31.64516129,1,"[36, 30, 31, 28, 30, 36, 29, 35, 36, 29, 36, 24, 40, 37, 30, 35, 26, 35, 25, 27, 30, 24, 28, 32, 29, 33, 38, 29, 31, 35, 37]",31,147,4.363090549
0,22,25.07142857,1,"[23, 24, 21, 26, 22, 17, 26, 29, 23, 26, 27, 27, 18, 24, 23, 34, 30, 32, 19, 24, 27, 22, 29, 20, 32, 22, 29, 26]",28,148,4.302700026
0,23,25.9,1,"[29, 23, 32, 31, 26, 28, 19, 29, 21, 28, 24, 15, 27, 32, 25, 41, 24, 22, 28, 23, 18, 32, 29, 22, 24, 25, 28, 28, 17, 27]",30,149,5.287265117
0,23,26.43333333,1,"[33, 31, 26, 35, 21, 28, 23, 26, 26, 27, 20, 16, 35, 33, 25, 30, 26, 22, 32, 18, 31, 32, 29, 24, 23, 19, 27, 29, 14, 32]",30,150,5.599774215
0,30,31.72413793,1,"[35, 23, 28, 37, 33, 36, 31, 33, 37, 33, 31, 34, 32, 30, 30, 33, 36, 35, 33, 38, 31, 21, 23, 30, 34, 30, 28, 32, 33]",29,151,4.14811964
0,28,31.06451613,1,"[40, 35, 28, 29, 35, 14, 31, 27, 36, 29, 37, 27, 29, 28, 37, 29, 42, 24, 30, 35, 28, 27, 41, 28, 24, 23, 24, 37, 41, 31, 37]",31,152,6.376704916
0,29,30.4375,1,"[31, 30, 32, 28, 29, 24, 29, 33, 26, 31, 30, 33, 31, 26, 36, 29, 26, 29, 37, 36, 28, 32, 31, 29, 33, 25, 34, 37, 33, 30, 36, 20]",32,153,3.958962881
0,28,30.4516129,1,"[34, 29, 27, 28, 30, 31, 32, 24, 33, 35, 34, 27, 29, 29, 25, 22, 34, 25, 37, 34, 30, 27, 31, 29, 37, 31, 30, 36, 33, 28, 33]",31,154,3.828304322
0,23,26.2,1,"[31, 27, 23, 25, 25, 24, 25, 27, 22, 28, 25, 31, 32, 24, 25, 21, 27, 29, 32, 23, 35, 22, 24, 29, 30, 23, 24, 29, 22, 22]",30,155,3.66154292
0,28,29.75,1,"[31, 31, 30, 29, 31, 29, 36, 28, 36, 31, 27, 31, 34, 23, 28, 27, 27, 34, 28, 30, 28, 25, 33, 32, 19, 22, 32, 29, 31, 36, 36, 28]",32,156,4.040121365
0,24,26.22580645,1,"[28, 33, 23, 25, 30, 30, 21, 22, 31, 25, 29, 19, 25, 28, 29, 24, 27, 23, 34, 28, 26, 31, 28, 29, 23, 25, 24, 27, 17, 26, 23]",31,157,3.904780638
0,25,27.6969697,1,"[35, 28, 23, 25, 27, 30, 26, 27, 27, 28, 21, 25, 28, 28, 25, 27, 32, 27, 24, 27, 34, 25, 33, 27, 34, 32, 23, 33, 23, 27, 31, 26, 26]",33,158,3.574954969
0,24,29.37931034,1,"[31, 18, 33, 21, 34, 29, 40, 22, 36, 39, 31, 34, 28, 23, 27, 28, 31, 26, 24, 33, 23, 24, 31, 20, 33, 42, 23, 33, 35]",29,159,6.235920101
0,28,31.40740741,1,"[31, 28, 35, 30, 35, 30, 37, 26, 35, 33, 28, 37, 32, 28, 31, 30, 27, 35, 33, 35, 28, 33, 27, 31, 28, 30, 35]",27,160,3.296376323
0,23,26.96774194,1,"[33, 23, 37, 26, 36, 24, 31, 28, 25, 31, 36, 18, 23, 33, 16, 31, 29, 15, 14, 31, 17, 34, 29, 36, 19, 24, 27, 26, 33, 29, 22]",31,161,6.675746505
0,30,32.19354839,1,"[35, 30, 34, 36, 36, 35, 24, 35, 34, 28, 31, 31, 43, 36, 20, 33, 26, 39, 31, 33, 21, 26, 28, 32, 30, 34, 37, 34, 36, 33, 37]",31,162,5.075558129
0,26,29.23333333,1,"[23, 15, 34, 35, 32, 25, 24, 18, 28, 28, 32, 32, 29, 12, 33, 33, 34, 31, 42, 35, 21, 30, 35, 31, 30, 30, 33, 22, 36, 34]",30,163,6.652369727
0,27,29.8,1,"[31, 36, 29, 34, 23, 30, 30, 30, 29, 24, 28, 25, 36, 36, 40, 40, 13, 24, 35, 26, 20, 36, 30, 28, 31, 30, 28, 33, 24, 35]",30,164,5.93295879
0,29,30.90322581,1,"[33, 33, 25, 29, 33, 33, 31, 29, 36, 33, 24, 35, 32, 27, 33, 34, 34, 35, 29, 33, 34, 39, 22, 31, 31, 29, 30, 28, 24, 31, 28]",31,165,3.841482689
0,28,31,1,"[29, 37, 28, 31, 35, 28, 30, 26, 36, 32, 32, 27, 33, 33, 25, 31, 26, 32, 42, 29, 27, 38, 28, 26, 30, 35, 35, 28, 27, 34]",30,166,4.168850003
0,23,25.78125,1,"[23, 31, 22, 19, 22, 16, 17, 32, 12, 30, 25, 27, 23, 28, 20, 30, 24, 28, 36, 28, 14, 26, 29, 30, 32, 23, 28, 29, 33, 29, 25, 34]",32,167,5.879073742
0,29,30.73333333,1,"[24, 34, 23, 28, 18, 31, 33, 29, 30, 25, 36, 34, 31, 21, 34, 34, 31, 36, 36, 29, 29, 36, 31, 37, 32, 28, 31, 33, 34, 34]",30,168,4.719244046
0,28,29.6,1,"[28, 27, 32, 23, 27, 32, 30, 33, 30, 30, 28, 32, 36, 24, 28, 34, 30, 26, 35, 28, 31, 35, 29, 22, 31, 33, 29, 29, 28, 28]",30,169,3.420022182
0,27,29.125,1,"[33, 27, 33, 31, 30, 26, 32, 28, 28, 30, 30, 28, 32, 31, 32, 30, 27, 25, 27, 31, 28, 26, 31, 26, 30, 24, 32, 26, 29, 31, 31, 27]",32,170,2.498386576
0,21,24.84375,1,"[18, 36, 22, 26, 32, 22, 8, 30, 33, 38, 28, 10, 32, 29, 26, 24, 18, 14, 32, 29, 30, 14, 33, 30, 27, 8, 25, 34, 27, 11, 25, 24]",32,171,8.28955571
0,22,26.66666667,1,"[40, 30, 27, 31, 30, 31, 31, 28, 24, 30, 21, 31, 20, 26, 15, 21, 12, 36, 30, 31, 29, 23, 23, 34, 31, 30, 28, 35, 19, 22, 14, 26, 21]",33,172,6.454972244
0,26,29.37931034,0,"[29, 33, 31, 30, 29, 29, 41, 28, 34, 36, 30, 31, 27, 11, 14, 32, 36, 25, 23, 33, 26, 26, 25, 30, 32, 38, 36, 24, 33]",29,173,6.366282797
0,28,29.85714286,1,"[27, 29, 29, 32, 34, 34, 31, 31, 25, 31, 30, 30, 26, 31, 31, 22, 30, 27, 28, 31, 31, 37, 28, 27, 28, 32, 32, 32]",28,174,3.039423504
0,31,32.70967742,1,"[34, 28, 36, 39, 33, 31, 32, 34, 38, 34, 34, 33, 36, 36, 31, 33, 29, 25, 30, 35, 33, 26, 32, 36, 32, 34, 35, 36, 27, 33, 29]",31,175,3.378298866
0,33,35.38709677,1,"[39, 37, 38, 37, 36, 42, 34, 38, 33, 33, 29, 33, 45, 36, 34, 38, 32, 41, 32, 37, 30, 26, 32, 28, 34, 38, 37, 34, 38, 38, 38]",31,176,4.128578604
0,20,24.83333333,1,"[23, 13, 37, 29, 31, 19, 25, 30, 28, 27, 27, 20, 20, 20, 20, 26, 28, 26, 34, 33, 17, 8, 23, 24, 31, 26, 31, 11, 27, 31]",30,177,6.808125639
0,24,26.9,1,"[30, 30, 26, 32, 19, 24, 26, 26, 24, 31, 26, 17, 35, 33, 33, 37, 19, 20, 27, 20, 27, 34, 24, 25, 26, 20, 34, 30, 20, 32]",30,178,5.529544472
0,24,26.93333333,1,"[28, 27, 25, 28, 27, 31, 27, 24, 32, 30, 30, 31, 24, 29, 29, 23, 33, 30, 32, 24, 33, 28, 18, 24, 24, 28, 22, 15, 25, 27]",30,179,4.201258706
0,27,28.22580645,1,"[29, 36, 26, 27, 28, 27, 28, 28, 33, 29, 27, 22, 29, 31, 23, 23, 34, 19, 33, 33, 29, 26, 34, 27, 22, 28, 27, 31, 28, 27, 31]",31,180,3.904780638
0,27,30,1,"[32, 29, 32, 28, 27, 24, 28, 34, 25, 27, 31, 31, 31, 28, 25, 26, 31, 33, 39, 31, 25, 29, 38, 28, 27, 27, 29, 34, 34, 36, 27, 34]",32,181,3.843721315
0,27,29.87096774,1,"[27, 35, 23, 27, 26, 23, 30, 24, 29, 26, 32, 27, 28, 34, 27, 27, 27, 30, 36, 32, 34, 30, 34, 35, 38, 32, 25, 33, 34, 35, 26]",31,182,4.185227477
0,23,25.87096774,1,"[29, 23, 27, 19, 30, 30, 26, 28, 28, 23, 25, 28, 32, 22, 28, 25, 24, 24, 25, 31, 18, 33, 26, 27, 30, 27, 22, 20, 28, 21, 23]",31,183,3.801244844
0,27,29.625,1,"[32, 27, 32, 25, 33, 32, 39, 31, 29, 31, 28, 28, 31, 24, 28, 31, 29, 27, 31, 31, 31, 24, 34, 24, 23, 26, 35, 34, 31, 27, 33, 27]",32,184,3.678621762
0,25,28.5,1,"[28, 30, 24, 25, 32, 35, 28, 25, 36, 28, 19, 21, 24, 34, 29, 28, 31, 25, 32, 32, 32, 17, 36, 34, 32, 27, 32, 31, 31, 18, 25, 31]",32,185,5.0736511
0,25,27.60606061,1,"[35, 29, 34, 26, 28, 31, 28, 27, 36, 37, 19, 29, 30, 27, 15, 32, 21, 34, 29, 24, 26, 25, 32, 35, 31, 28, 27, 30, 17, 17, 28, 23, 21]",33,186,5.650992136
0,30,31.25,1,"[36, 34, 30, 30, 26, 31, 35, 34, 36, 28, 35, 32, 24, 34, 30, 35, 22, 32, 35, 30, 29, 25, 24, 40, 32, 32, 30, 34]",28,187,4.265494631
0,26,28.10344828,1,"[20, 31, 21, 29, 36, 27, 25, 32, 26, 32, 17, 30, 32, 37, 28, 31, 31, 31, 28, 36, 31, 28, 28, 20, 17, 27, 20, 34, 30]",29,188,5.492493758
0,28,30.3,1,"[28, 25, 37, 30, 32, 29, 24, 35, 35, 38, 32, 22, 28, 29, 34, 29, 31, 30, 28, 31, 33, 30, 35, 25, 27, 36, 29, 32, 24, 31]",30,189,4.035617288
0,31,33.22580645,1,"[41, 35, 33, 32, 35, 36, 29, 34, 29, 33, 31, 33, 41, 37, 34, 35, 30, 35, 35, 35, 21, 26, 23, 34, 27, 37, 35, 31, 36, 40, 37]",31,190,4.659826015
0,23,26.8,1,"[28, 16, 34, 30, 27, 23, 26, 29, 28, 32, 23, 24, 27, 22, 18, 27, 36, 21, 41, 32, 17, 19, 28, 23, 31, 26, 27, 29, 30, 30]",30,191,5.616478219
0,21,25.46666667,1,"[23, 36, 27, 30, 18, 20, 18, 27, 21, 26, 21, 11, 31, 30, 33, 38, 21, 15, 27, 29, 29, 36, 23, 24, 25, 19, 29, 25, 24, 28]",30,192,6.26282592
0,25,28.5483871,1,"[33, 30, 23, 30, 25, 26, 30, 24, 37, 29, 28, 30, 25, 29, 30, 29, 36, 36, 19, 34, 25, 36, 32, 28, 28, 23, 31, 20, 26, 30, 23]",31,193,4.646423066
0,22,25.38709677,1,"[29, 24, 26, 24, 25, 24, 19, 27, 32, 26, 23, 20, 31, 29, 16, 26, 34, 19, 21, 37, 24, 26, 28, 19, 20, 22, 28, 31, 30, 21, 26]",31,194,4.876319783
0,28,30.90625,1,"[29, 38, 34, 18, 20, 24, 28, 32, 32, 34, 34, 32, 28, 27, 40, 28, 32, 34, 43, 32, 25, 37, 34, 38, 32, 26, 28, 31, 31, 19, 35, 34]",32,195,5.777371738
0,26,28.48387097,1,"[23, 30, 22, 26, 21, 20, 29, 21, 25, 31, 32, 32, 27, 26, 24, 28, 29, 23, 33, 31, 32, 29, 34, 35, 36, 29, 28, 33, 36, 32, 26]",31,196,4.58890668
0,24,26.1,1,"[32, 23, 32, 22, 28, 28, 28, 23, 27, 24, 24, 31, 30, 18, 26, 25, 23, 24, 27, 27, 25, 30, 24, 28, 32, 23, 26, 26, 23, 24]",30,197,3.37689921
0,25,27.03125,1,"[32, 26, 25, 27, 31, 27, 34, 26, 28, 21, 25, 27, 31, 28, 25, 28, 26, 29, 26, 30, 23, 24, 29, 18, 21, 24, 34, 27, 29, 28, 32, 24]",32,198,3.667506624
0,23,26.59375,1,"[27, 34, 19, 28, 31, 34, 23, 25, 31, 30, 15, 24, 21, 32, 29, 28, 20, 28, 27, 23, 27, 16, 37, 33, 33, 18, 31, 36, 23, 15, 26, 27]",32,199,6.05277529
0,28,30.78787879,1,"[38, 32, 38, 32, 27, 33, 28, 31, 37, 33, 25, 33, 29, 28, 24, 33, 32, 33, 31, 32, 33, 31, 35, 35, 30, 29, 31, 35, 22, 26, 26, 27, 27]",33,200,3.950930078
0,29,31.60714286,1,"[29, 36, 29, 33, 29, 32, 36, 30, 32, 42, 29, 28, 25, 29, 35, 36, 22, 31, 32, 29, 28, 25, 33, 40, 36, 27, 35, 37]",28,201,4.645501892
0,27,30.03448276,1,"[35, 28, 32, 31, 26, 33, 22, 21, 26, 34, 34, 34, 33, 34, 35, 30, 33, 28, 31, 33, 34, 33, 26, 23, 25, 29, 30, 27, 31]",29,202,4.083789894
0,27,30.87096774,1,"[34, 29, 38, 38, 34, 33, 35, 34, 33, 36, 33, 26, 27, 36, 21, 36, 25, 28, 22, 35, 24, 37, 28, 34, 24, 26, 32, 24, 32, 31, 32]",31,203,4.978232186
0,33,35.35483871,1,"[38, 33, 40, 33, 37, 34, 35, 41, 33, 35, 36, 33, 46, 37, 32, 35, 21, 42, 33, 38, 26, 26, 30, 38, 33, 37, 37, 36, 40, 40, 41]",31,204,5.082967553
0,24,26,1,"[17, 16, 26, 27, 25, 24, 23, 31, 25, 20, 26, 26, 27, 25, 24, 16, 31, 25, 34, 24, 26, 30, 24, 34, 26, 30, 30, 34, 28]",29,205,4.788378789
0,26,29.86666667,1,"[31, 30, 28, 37, 23, 32, 25, 29, 26, 28, 34, 25, 37, 37, 40, 37, 26, 23, 27, 29, 30, 38, 28, 31, 26, 24, 32, 28, 20, 35]",30,206,5.151051673
0,29,31.19354839,1,"[27, 28, 30, 31, 31, 32, 31, 31, 33, 41, 33, 34, 29, 25, 33, 34, 33, 37, 38, 34, 35, 36, 38, 33, 29, 19, 32, 28, 17, 26, 29]",31,207,5.068986453
0,28,31.41935484,1,"[38, 34, 20, 26, 33, 25, 30, 28, 31, 34, 34, 28, 35, 28, 33, 33, 23, 27, 28, 37, 34, 34, 34, 40, 29, 30, 29, 36, 36, 31, 36]",31,208,4.566356633
0,32,33.65625,1,"[34, 36, 37, 28, 33, 28, 33, 30, 31, 33, 35, 32, 33, 32, 44, 29, 32, 31, 41, 37, 24, 37, 35, 34, 35, 28, 32, 35, 38, 40, 33, 37]",32,209,4.13177596
0,28,30.19354839,1,"[31, 31, 28, 28, 26, 32, 31, 23, 34, 31, 32, 24, 32, 32, 37, 22, 32, 25, 35, 36, 34, 22, 34, 35, 34, 25, 27, 32, 31, 29, 31]",31,210,4.182657487
0,22,24.12903226,1,"[30, 22, 26, 22, 22, 27, 24, 30, 26, 17, 25, 23, 33, 18, 13, 27, 15, 18, 32, 26, 23, 32, 21, 23, 34, 29, 25, 23, 24, 16, 22]",31,211,5.333803743
0,24,27.5625,1,"[37, 28, 27, 24, 26, 24, 38, 27, 34, 27, 22, 25, 34, 22, 20, 25, 23, 24, 23, 29, 25, 20, 28, 32, 33, 22, 33, 31, 28, 32, 36, 23]",32,212,5.066891266
0,26,28.33333333,1,"[34, 27, 27, 26, 34, 29, 27, 27, 35, 28, 26, 19, 26, 28, 31, 28, 25, 25, 33, 29, 24, 22, 30, 33, 32, 34, 28, 24, 28, 31]",30,213,3.835706412
0,26,28.1875,1,"[31, 29, 34, 26, 28, 30, 26, 29, 33, 34, 23, 26, 32, 27, 29, 32, 32, 25, 28, 21, 25, 34, 34, 27, 30, 26, 30, 21, 26, 23, 24, 27]",32,214,3.788245828
0,27,29.31034483,1,"[33, 31, 32, 30, 29, 36, 35, 31, 33, 34, 29, 28, 27, 18, 27, 34, 36, 20, 27, 22, 23, 28, 26, 26, 36, 38, 28, 34, 19]",29,215,5.365920559
0,27,29.13793103,1,"[37, 33, 32, 28, 33, 34, 27, 27, 32, 30, 16, 29, 28, 32, 29, 32, 18, 29, 30, 39, 31, 37, 23, 21, 20, 18, 32, 32, 36]",29,216,5.962526657
0,31,33.19354839,1,"[29, 24, 43, 38, 38, 34, 34, 30, 36, 33, 31, 29, 36, 37, 31, 35, 34, 27, 34, 33, 34, 38, 30, 35, 28, 34, 37, 35, 35, 23, 34]",31,217,4.269421154
0,31,33.64516129,1,"[42, 31, 36, 33, 38, 39, 30, 35, 38, 38, 33, 33, 41, 39, 34, 33, 25, 33, 30, 31, 28, 22, 29, 28, 30, 39, 36, 32, 33, 40, 34]",31,218,4.743756508
0,23,26,1,"[21, 20, 34, 25, 25, 23, 17, 23, 32, 31, 28, 25, 32, 22, 24, 22, 32, 25, 24, 30, 14, 24, 28, 19, 31, 26, 31, 29, 32, 31]",30,219,5.058281022
0,20,25.4,1,"[22, 29, 32, 35, 20, 26, 15, 21, 22, 29, 17, 16, 27, 25, 29, 30, 25, 14, 28, 14, 32, 36, 25, 20, 26, 20, 35, 31, 21, 40]",30,220,6.886268195
