anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation
29,31,33.55882353,1,"[33, 39, 31, 35, 33, 34, 32, 31, 36, 31, 34, 31, 31, 36, 31, 34, 34, 37, 33, 32, 36, 31, 31, 38, 34, 31, 36, 32, 35, 33, 32, 36, 31, 37]",34,110,2.363756339
27,30,31.94285714,0,"[37, 29, 29, 29, 32, 29, 37, 29, 32, 36, 32, 29, 33, 32, 37, 31, 40, 31, 29, 32, 29, 30, 33, 32, 32, 30, 33, 32, 31, 29, 30, 34, 30, 33, 35]",35,111,2.827832855
27,31,32.6,1,"[29, 32, 31, 34, 29, 29, 32, 34, 32, 37, 31, 33, 31, 32, 32, 29, 29, 35, 32, 29, 32, 30, 37, 33, 36, 39, 31, 37, 35, 32, 36, 31, 35, 32, 33]",35,112,2.681088453
33,37,37.47222222,1,"[37, 38, 36, 36, 37, 35, 37, 38, 35, 37, 40, 35, 35, 38, 35, 39, 38, 38, 38, 39, 38, 35, 38, 42, 37, 38, 38, 40, 40, 38, 37, 38, 38, 38, 35, 38]",36,113,1.66452243
31,33,34.86111111,1,"[39, 35, 37, 34, 33, 36, 33, 36, 37, 33, 37, 33, 37, 35, 34, 34, 37, 35, 34, 37, 33, 34, 36, 36, 33, 34, 33, 33, 39, 34, 33, 33, 37, 35, 33, 33]",36,114,1.838520799
30,33,34.8,1,"[38, 34, 34, 38, 35, 33, 33, 36, 36, 36, 33, 33, 34, 39, 36, 33, 36, 35, 33, 36, 33, 36, 35, 33, 37, 32, 32, 39, 33, 34, 35, 32, 36, 36, 34]",35,115,1.95237412
26,28,31.73684211,1,"[28, 35, 29, 31, 31, 31, 35, 33, 32, 34, 34, 34, 32, 28, 28, 33, 37, 33, 29, 28, 30, 28, 29, 38, 31, 31, 28, 31, 31, 40, 33, 28, 28, 36, 28, 39, 34, 28]",38,116,3.38266016
35,38,39.11764706,1,"[41, 43, 37, 41, 40, 40, 38, 38, 41, 39, 41, 41, 41, 41, 38, 39, 37, 38, 39, 41, 40, 37, 38, 38, 37, 37, 37, 40, 37, 38, 41, 39, 38, 39]",34,117,1.665418427
37,40,41.31428571,1,"[42, 42, 40, 42, 42, 41, 45, 42, 42, 45, 45, 42, 40, 41, 39, 42, 39, 40, 42, 40, 43, 39, 42, 41, 39, 42, 39, 40, 39, 42, 42, 42, 42, 40, 41]",35,118,1.658692408
35,38,39.41176471,1,"[38, 40, 40, 41, 41, 39, 41, 38, 37, 40, 40, 41, 40, 39, 39, 37, 39, 41, 37, 41, 39, 40, 37, 39, 37, 41, 39, 40, 41, 38, 39, 41, 37, 43]",34,119,1.55928591
37,39,40.37931034,1,"[39, 41, 39, 39, 39, 41, 44, 43, 43, 42, 42, 41, 41, 41, 39, 42, 39, 39, 41, 40, 39, 39, 40, 40, 40, 39, 39, 39, 41]",29,120,1.473911053
33,36,37.36111111,1,"[40, 37, 39, 35, 38, 35, 38, 37, 37, 38, 37, 37, 39, 35, 41, 36, 38, 38, 35, 35, 38, 36, 38, 37, 41, 37, 37, 35, 38, 36, 36, 39, 38, 37, 39, 38]",36,121,1.60628725
31,34,35.02777778,1,"[34, 38, 33, 35, 33, 35, 33, 34, 36, 38, 38, 36, 35, 36, 35, 35, 35, 37, 34, 36, 36, 36, 35, 35, 34, 33, 33, 36, 38, 34, 33, 33, 36, 35, 35, 33]",36,122,1.558132786
30,34,35.71428571,1,"[33, 33, 40, 36, 41, 36, 34, 36, 34, 32, 35, 36, 35, 32, 35, 36, 33, 33, 36, 33, 38, 43, 39, 32, 35, 36, 38, 35, 37, 36, 35, 39, 39, 36, 33]",35,123,2.652096048
30,35,36.29411765,1,"[35, 36, 35, 39, 36, 35, 38, 37, 36, 34, 40, 34, 37, 34, 36, 39, 35, 36, 33, 41, 35, 32, 36, 35, 33, 33, 38, 38, 40, 35, 35, 41, 40, 37]",34,124,2.406171507
26,28,30.61764706,1,"[28, 32, 28, 28, 32, 31, 32, 31, 31, 28, 29, 30, 28, 31, 28, 32, 31, 32, 31, 28, 32, 30, 31, 32, 34, 28, 34, 35, 32, 32, 28, 30, 28, 34]",34,125,2.089145191
23,26,29.02857143,1,"[34, 25, 25, 29, 27, 33, 35, 29, 26, 32, 29, 30, 26, 29, 31, 31, 35, 28, 27, 25, 28, 31, 28, 29, 34, 29, 26, 30, 26, 25, 28, 32, 25, 26, 33]",35,126,3.082070678
30,33,35.68571429,1,"[32, 34, 33, 41, 32, 32, 37, 37, 34, 38, 33, 32, 32, 38, 32, 35, 32, 35, 33, 35, 39, 32, 38, 38, 39, 41, 35, 40, 37, 34, 39, 38, 37, 39, 36]",35,127,2.938301116
30,33,35.19444444,1,"[37, 37, 33, 35, 33, 36, 33, 37, 36, 35, 40, 34, 32, 34, 32, 35, 32, 35, 34, 36, 36, 35, 33, 39, 32, 39, 36, 41, 37, 33, 32, 39, 36, 38, 33, 32]",36,128,2.505074216
28,33,33.63888889,1,"[36, 34, 34, 39, 34, 33, 34, 36, 34, 31, 33, 33, 33, 37, 34, 33, 37, 33, 33, 35, 33, 30, 36, 35, 31, 33, 30, 30, 36, 31, 31, 32, 35, 32, 33, 37]",36,129,2.192881702
26,30,31.74285714,1,"[32, 32, 31, 30, 36, 30, 31, 32, 36, 36, 29, 31, 32, 34, 31, 31, 34, 31, 29, 34, 29, 31, 36, 29, 32, 31, 28, 36, 29, 29, 31, 31, 34, 35, 28]",35,130,2.465561112
28,32,33.32432432,1,"[33, 36, 34, 34, 33, 33, 30, 32, 37, 33, 36, 35, 34, 30, 34, 36, 35, 34, 33, 30, 32, 30, 34, 36, 37, 35, 34, 34, 33, 34, 30, 31, 33, 30, 31, 33, 34]",37,131,2.041976902
31,34,35.38235294,1,"[33, 38, 38, 35, 35, 35, 35, 33, 39, 35, 33, 33, 38, 33, 35, 36, 33, 33, 35, 38, 35, 36, 36, 37, 35, 37, 35, 34, 36, 35, 38, 35, 37, 34]",34,132,1.758351602
32,35,37.34285714,1,"[38, 37, 35, 37, 35, 34, 40, 34, 34, 40, 41, 38, 36, 37, 35, 41, 37, 39, 37, 34, 38, 34, 37, 40, 40, 44, 38, 39, 36, 36, 38, 43, 36, 34, 35]",35,133,2.633973258
34,38,38.54545455,1,"[37, 38, 39, 39, 41, 39, 37, 37, 39, 42, 39, 39, 38, 40, 37, 38, 36, 40, 36, 39, 38, 39, 38, 36, 39, 39, 38, 38, 38, 40, 40, 39, 40]",33,134,1.393980566
34,37,38.13793103,1,"[36, 37, 38, 37, 36, 41, 43, 40, 36, 39, 37, 39, 38, 40, 38, 37, 38, 36, 39, 39, 37, 36, 39, 38, 39, 38, 40, 39, 36]",29,135,1.705540089
32,36,37.16666667,1,"[40, 42, 37, 35, 38, 35, 34, 37, 38, 36, 38, 37, 39, 38, 37, 40, 37, 37, 36, 35, 37, 39, 36, 35, 41, 37, 36, 34, 36, 37, 40, 39, 37, 38, 34, 36]",36,136,1.949358869
32,35,36.69444444,1,"[36, 38, 35, 35, 36, 37, 34, 36, 40, 41, 37, 37, 36, 37, 36, 37, 37, 37, 38, 35, 37, 36, 40, 38, 37, 35, 34, 41, 38, 37, 35, 34, 35, 37, 35, 37]",36,137,1.785968236
33,37,38.4,1,"[39, 38, 41, 38, 43, 41, 39, 37, 35, 35, 39, 39, 39, 35, 41, 38, 38, 39, 38, 37, 41, 43, 37, 35, 37, 35, 42, 38, 38, 37, 36, 39, 42, 36, 39]",35,138,2.29064594
31,34,35.85294118,1,"[35, 36, 33, 38, 34, 36, 37, 34, 33, 36, 40, 37, 36, 36, 35, 38, 41, 37, 36, 37, 38, 33, 38, 35, 36, 33, 33, 33, 37, 33, 34, 37, 36, 38]",34,139,2.090850964
29,32,34.82857143,1,"[31, 38, 31, 35, 32, 34, 32, 43, 37, 35, 31, 35, 39, 31, 40, 38, 36, 36, 36, 31, 31, 37, 36, 36, 35, 35, 31, 39, 32, 34, 34, 33, 40, 31, 34]",35,140,3.15749076
27,32,33.64705882,1,"[35, 32, 29, 32, 32, 36, 37, 33, 29, 38, 32, 29, 35, 33, 39, 35, 32, 30, 40, 32, 41, 35, 36, 34, 32, 32, 32, 36, 31, 32, 36, 30, 35, 32]",34,141,3.083507968
29,33,35.91428571,1,"[31, 33, 38, 35, 34, 32, 35, 40, 32, 33, 32, 36, 37, 34, 32, 31, 31, 39, 41, 38, 36, 32, 37, 34, 40, 43, 39, 39, 36, 39, 36, 40, 41, 34, 37]",35,142,3.363921281
30,34,35.88888889,1,"[39, 36, 34, 39, 41, 36, 32, 38, 31, 40, 32, 34, 31, 36, 32, 33, 37, 41, 34, 32, 35, 38, 34, 42, 31, 36, 36, 35, 40, 36, 39, 37, 35, 35, 38, 37]",36,143,3.059204171
30,34,35.33333333,1,"[36, 34, 35, 37, 38, 38, 34, 37, 37, 36, 33, 35, 36, 32, 36, 33, 37, 32, 33, 37, 34, 33, 37, 34, 35, 37, 36, 32, 39, 33, 34, 35, 38, 36, 36, 37]",36,144,1.927248223
31,34,36.02857143,1,"[35, 37, 33, 40, 37, 34, 36, 38, 39, 38, 33, 34, 35, 41, 37, 35, 36, 35, 33, 39, 36, 35, 35, 34, 37, 33, 33, 39, 34, 33, 37, 36, 39, 37, 38]",35,145,2.242447642
26,30,32.68421053,1,"[33, 35, 30, 32, 31, 34, 34, 35, 35, 30, 34, 32, 31, 28, 36, 33, 39, 34, 29, 28, 31, 28, 32, 40, 34, 36, 32, 34, 31, 37, 37, 28, 28, 35, 28, 30, 34, 34]",38,146,3.154621348
32,35,36.67647059,1,"[37, 41, 41, 37, 36, 38, 35, 34, 40, 36, 37, 36, 37, 37, 40, 38, 34, 34, 37, 36, 35, 34, 36, 35, 34, 34, 37, 35, 38, 38, 38, 37, 40, 35]",34,147,2.055599717
31,34,36.11428571,1,"[39, 36, 37, 35, 36, 36, 36, 36, 38, 40, 38, 37, 34, 38, 33, 33, 33, 37, 38, 34, 41, 33, 38, 36, 38, 38, 33, 40, 33, 36, 33, 34, 36, 34, 37]",35,148,2.285136482
29,32,33.88235294,1,"[35, 31, 34, 35, 37, 35, 33, 34, 32, 39, 34, 35, 33, 35, 32, 31, 33, 34, 33, 32, 32, 35, 32, 36, 32, 31, 33, 34, 36, 32, 36, 34, 33, 39]",34,149,2.041459755
37,40,41.4137931,1,"[39, 40, 42, 41, 42, 42, 42, 45, 41, 42, 39, 41, 40, 46, 45, 40, 42, 43, 41, 44, 39, 39, 42, 39, 42, 39, 42, 41, 41]",29,150,1.899572158
37,40,41.13888889,1,"[39, 42, 42, 40, 40, 39, 43, 40, 42, 42, 40, 42, 41, 39, 42, 41, 41, 42, 41, 42, 42, 43, 40, 41, 45, 39, 41, 39, 41, 40, 41, 40, 42, 42, 43, 42]",36,151,1.376388188
36,39,39.85714286,1,"[39, 40, 40, 40, 38, 40, 38, 39, 40, 40, 43, 41, 41, 39, 38, 38, 38, 43, 41, 39, 39, 41, 42, 40, 39, 38, 39, 43, 41, 39, 40, 39, 41, 39, 40]",35,152,1.437785412
32,35,35.91176471,1,"[36, 34, 37, 34, 37, 36, 36, 36, 34, 34, 35, 36, 36, 37, 38, 34, 34, 38, 34, 39, 36, 37, 34, 35, 35, 36, 37, 35, 36, 35, 39, 39, 37, 35]",34,153,1.544641707
29,32,34.05882353,0,"[32, 34, 31, 34, 32, 34, 34, 34, 32, 32, 36, 34, 34, 32, 33, 40, 41, 34, 32, 35, 35, 31, 38, 33, 35, 31, 32, 33, 35, 37, 33, 39, 35, 31]",34,154,2.533905555
30,32,34.05882353,1,"[32, 39, 32, 33, 36, 36, 34, 32, 34, 32, 34, 36, 32, 36, 37, 33, 34, 32, 35, 33, 36, 32, 33, 33, 34, 32, 36, 36, 37, 35, 34, 33, 32, 33]",34,155,1.873922745
28,33,35.11428571,1,"[37, 30, 30, 37, 34, 39, 40, 35, 32, 36, 33, 33, 36, 32, 37, 34, 42, 31, 33, 33, 34, 40, 36, 36, 39, 33, 36, 36, 32, 36, 36, 40, 32, 36, 33]",35,156,2.997758266
26,30,32.42857143,1,"[28, 28, 30, 34, 31, 33, 34, 37, 30, 31, 30, 32, 30, 31, 30, 30, 32, 33, 31, 33, 36, 29, 35, 36, 36, 35, 34, 33, 30, 33, 34, 33, 36, 36, 31]",35,157,2.500420133
30,33,34.22222222,1,"[35, 36, 35, 33, 35, 35, 32, 32, 32, 32, 34, 33, 35, 34, 32, 34, 33, 36, 34, 32, 36, 34, 33, 37, 32, 36, 35, 37, 37, 35, 33, 39, 32, 36, 32, 34]",36,158,1.837873167
29,32,34.30555556,1,"[36, 32, 36, 33, 39, 32, 33, 31, 39, 31, 33, 31, 35, 40, 35, 32, 37, 31, 32, 38, 35, 31, 31, 31, 31, 36, 34, 32, 41, 33, 31, 37, 36, 33, 36, 41]",36,159,3.13340932
33,36,37.08571429,1,"[37, 35, 35, 37, 37, 39, 38, 38, 39, 35, 36, 35, 38, 39, 36, 38, 39, 37, 38, 41, 35, 37, 38, 36, 37, 35, 35, 39, 36, 35, 37, 35, 37, 38, 41]",35,160,1.704171846
26,28,31.71052632,0,"[28, 28, 30, 29, 33, 31, 34, 30, 39, 32, 36, 30, 28, 33, 33, 33, 41, 31, 29, 28, 29, 28, 33, 32, 34, 32, 28, 34, 31, 43, 29, 28, 28, 37, 28, 28, 36, 31]",38,161,3.798348821
35,38,39.03030303,0,"[39, 40, 43, 41, 37, 41, 40, 38, 43, 38, 39, 38, 40, 39, 39, 39, 37, 38, 38, 40, 39, 38, 39, 38, 37, 38, 39, 40, 38, 38, 41, 38, 38]",33,162,1.510067227
33,38,39.51428571,1,"[39, 39, 38, 39, 38, 41, 41, 36, 40, 46, 43, 42, 36, 41, 41, 41, 37, 38, 41, 36, 44, 38, 41, 37, 39, 41, 36, 42, 36, 37, 41, 43, 40, 37, 38]",35,163,2.536456868
36,38,40,1,"[38, 41, 39, 42, 42, 41, 38, 38, 39, 42, 41, 42, 39, 43, 38, 38, 38, 40, 42, 38, 41, 38, 39, 40, 38, 39, 40, 40, 42, 42, 41, 40, 39, 42]",34,164,1.632993162
34,37,38.44444444,1,"[39, 37, 40, 36, 39, 37, 38, 41, 40, 40, 39, 39, 42, 39, 39, 38, 38, 39, 38, 37, 40, 41, 39, 37, 40, 37, 38, 37, 40, 39, 36, 36, 38, 36, 38, 37]",36,165,1.538913243
34,38,39.08333333,1,"[40, 39, 37, 39, 36, 38, 37, 39, 40, 42, 43, 42, 37, 38, 38, 40, 38, 42, 38, 36, 37, 41, 42, 40, 39, 36, 38, 39, 43, 39, 39, 39, 39, 39, 39, 39]",36,166,1.887931597
26,30,31.97142857,1,"[36, 31, 32, 32, 41, 35, 32, 28, 31, 28, 32, 32, 32, 28, 33, 31, 32, 30, 37, 30, 38, 35, 34, 28, 31, 28, 32, 32, 31, 28, 30, 33, 37, 29, 30]",35,167,3.129421242
33,36,37.11764706,1,"[37, 36, 35, 37, 38, 39, 40, 36, 35, 37, 37, 36, 39, 39, 36, 39, 39, 38, 37, 38, 38, 35, 37, 37, 37, 36, 38, 35, 38, 36, 35, 35, 39, 38]",34,168,1.451534316
33,35,37.42857143,0,"[38, 37, 35, 35, 37, 37, 38, 44, 35, 35, 35, 37, 35, 35, 38, 43, 37, 39, 37, 38, 35, 37, 38, 38, 41, 41, 35, 36, 38, 36, 36, 37, 41, 35, 41]",35,169,2.404477616
31,33,35.08571429,1,"[37, 33, 33, 35, 33, 33, 39, 34, 35, 37, 36, 35, 34, 35, 38, 35, 36, 35, 34, 38, 33, 35, 37, 35, 38, 36, 38, 33, 33, 33, 33, 36, 34, 36, 33]",35,170,1.820979513
30,35,36.42857143,1,"[34, 33, 36, 38, 34, 33, 35, 41, 36, 36, 34, 37, 32, 36, 36, 36, 40, 35, 35, 35, 37, 34, 40, 37, 40, 43, 36, 37, 35, 37, 41, 38, 34, 36, 38]",35,171,2.523835949
29,33,34.97222222,1,"[36, 36, 32, 33, 37, 35, 32, 32, 31, 39, 39, 31, 31, 38, 34, 35, 33, 38, 35, 36, 35, 34, 33, 35, 33, 40, 34, 39, 38, 35, 34, 39, 38, 37, 31, 31]",36,172,2.741074983
31,35,36.65714286,1,"[39, 36, 38, 36, 41, 38, 38, 33, 38, 36, 37, 36, 35, 38, 38, 35, 40, 35, 35, 40, 36, 37, 40, 40, 35, 37, 33, 33, 40, 34, 35, 34, 33, 37, 37]",35,173,2.287341858
33,35,36.82857143,1,"[38, 35, 39, 38, 35, 37, 37, 40, 38, 39, 36, 37, 37, 39, 36, 36, 36, 35, 35, 38, 35, 38, 35, 36, 38, 35, 35, 40, 36, 36, 35, 35, 39, 38, 37]",35,174,1.599369624
24,29,31.86842105,1,"[26, 31, 26, 33, 33, 32, 33, 32, 35, 34, 32, 31, 28, 37, 33, 38, 37, 32, 27, 26, 29, 26, 30, 30, 34, 30, 37, 36, 30, 43, 33, 26, 27, 33, 26, 36, 36, 33]",38,175,4.068142897
36,39,39.97058824,0,"[39, 39, 42, 41, 39, 40, 39, 38, 42, 39, 38, 39, 41, 42, 41, 40, 38, 39, 40, 42, 39, 38, 39, 41, 38, 40, 40, 41, 38, 38, 45, 39, 45, 40]",34,176,1.817178868
32,35,36.42857143,1,"[37, 36, 35, 36, 36, 35, 36, 35, 37, 39, 37, 38, 37, 35, 38, 35, 34, 38, 35, 36, 37, 36, 39, 34, 38, 37, 37, 34, 35, 37, 37, 38, 36, 37, 38]",35,177,1.37810002
33,36,37.52941176,1,"[38, 37, 37, 40, 40, 36, 35, 36, 39, 38, 38, 35, 36, 39, 38, 37, 37, 38, 39, 36, 35, 38, 38, 36, 38, 38, 36, 37, 41, 35, 39, 39, 37, 40]",34,178,1.599910871
31,34,35.55555556,1,"[40, 38, 36, 33, 36, 33, 36, 35, 37, 36, 36, 37, 36, 34, 35, 34, 37, 33, 37, 37, 37, 37, 33, 35, 37, 35, 35, 34, 35, 36, 37, 34, 34, 35, 34, 36]",36,179,1.593638146
32,36,36.88888889,1,"[34, 37, 36, 37, 34, 36, 35, 37, 38, 41, 41, 36, 37, 35, 36, 36, 36, 37, 37, 37, 37, 37, 39, 36, 37, 37, 34, 37, 42, 37, 34, 35, 37, 36, 41, 39]",36,180,1.982462794
32,35,35.91176471,1,"[39, 35, 35, 37, 35, 36, 34, 35, 34, 37, 37, 36, 36, 37, 35, 34, 36, 37, 34, 37, 36, 37, 34, 37, 34, 37, 38, 34, 36, 35, 37, 39, 34, 37]",34,181,1.46406754
31,34,35.23529412,1,"[33, 34, 35, 38, 37, 36, 35, 34, 35, 34, 38, 33, 35, 33, 34, 38, 37, 35, 34, 34, 37, 33, 36, 35, 36, 34, 37, 34, 39, 36, 33, 37, 35, 34]",34,182,1.688801324
30,33,34.6,1,"[36, 37, 32, 36, 33, 36, 32, 35, 33, 33, 32, 34, 36, 36, 38, 32, 34, 35, 33, 36, 33, 36, 41, 33, 36, 34, 32, 36, 32, 34, 34, 34, 37, 32, 38]",35,183,2.158430803
31,34,35.34285714,1,"[36, 33, 33, 34, 37, 37, 41, 35, 36, 38, 34, 33, 33, 37, 38, 34, 37, 35, 34, 36, 35, 36, 33, 39, 36, 34, 38, 34, 35, 33, 33, 36, 33, 34, 37]",35,184,2.028370211
31,34,35.91176471,1,"[33, 36, 37, 37, 33, 33, 36, 37, 34, 39, 34, 34, 35, 37, 35, 37, 40, 38, 37, 35, 33, 33, 37, 40, 38, 37, 38, 34, 37, 40, 35, 33, 36, 33]",34,185,2.206981307
31,33,34.88888889,1,"[36, 38, 33, 35, 34, 34, 33, 36, 33, 33, 36, 33, 34, 36, 33, 35, 33, 38, 33, 35, 35, 33, 34, 37, 34, 40, 35, 36, 39, 33, 35, 37, 36, 33, 33, 35]",36,186,1.894017314
30,34,35.41666667,1,"[36, 35, 39, 32, 39, 33, 34, 38, 34, 36, 34, 36, 33, 37, 34, 32, 38, 37, 36, 39, 35, 32, 33, 36, 33, 37, 32, 33, 38, 34, 34, 42, 34, 35, 35, 40]",36,187,2.522753598
31,34,35.2,1,"[33, 36, 33, 38, 40, 33, 36, 33, 35, 37, 34, 37, 35, 38, 34, 33, 36, 34, 34, 37, 34, 36, 34, 34, 35, 33, 33, 38, 34, 35, 34, 36, 38, 34, 38]",35,188,1.906644728
26,30,31.97368421,1,"[33, 31, 28, 30, 33, 30, 31, 30, 32, 32, 34, 32, 31, 39, 30, 31, 36, 31, 32, 28, 29, 28, 34, 39, 31, 33, 29, 37, 32, 39, 35, 28, 28, 28, 28, 38, 35, 30]",38,189,3.324656797
33,36,36.81818182,1,"[38, 37, 37, 38, 37, 38, 37, 35, 38, 37, 36, 35, 38, 37, 36, 38, 35, 38, 37, 35, 36, 36, 37, 37, 35, 37, 37, 35, 39, 38, 37, 38, 36]",33,190,1.130667542
33,36,37.48571429,1,"[38, 38, 36, 38, 37, 36, 39, 36, 37, 41, 40, 39, 35, 37, 38, 36, 38, 38, 38, 35, 38, 36, 39, 37, 37, 38, 35, 39, 35, 35, 37, 39, 38, 38, 41]",35,191,1.61557545
31,34,35,1,"[35, 36, 34, 36, 36, 34, 35, 35, 36, 37, 36, 35, 33, 37, 33, 35, 33, 36, 37, 35, 33, 33, 36, 33, 34, 33, 35, 34, 37, 36, 37, 36, 33, 36]",34,192,1.414213562
37,40,40.86111111,1,"[43, 40, 43, 40, 41, 39, 39, 40, 41, 40, 41, 41, 41, 39, 41, 42, 42, 39, 39, 43, 40, 42, 39, 40, 43, 43, 39, 42, 41, 42, 43, 40, 40, 41, 40, 42]",36,193,1.376388188
33,36,36.86111111,1,"[37, 38, 37, 38, 36, 35, 36, 39, 39, 38, 38, 39, 37, 37, 35, 35, 35, 38, 37, 38, 35, 40, 37, 37, 36, 35, 35, 37, 40, 37, 35, 35, 36, 37, 36, 37]",36,194,1.476536058
35,37,38.79411765,1,"[41, 38, 39, 39, 40, 41, 41, 37, 37, 39, 37, 38, 37, 40, 39, 38, 38, 37, 38, 39, 38, 40, 37, 39, 37, 42, 40, 39, 38, 39, 41, 42, 37, 37]",34,195,1.55269876
34,37,37.85294118,1,"[38, 37, 36, 40, 37, 37, 39, 38, 38, 38, 39, 36, 38, 39, 38, 41, 38, 37, 38, 39, 42, 40, 37, 38, 36, 36, 36, 36, 38, 38, 36, 39, 38, 36]",34,196,1.500148537
30,33,34.68571429,1,"[32, 35, 36, 36, 35, 33, 37, 37, 32, 34, 32, 34, 35, 35, 36, 39, 35, 33, 35, 37, 32, 33, 32, 38, 36, 35, 32, 39, 35, 34, 33, 33, 38, 32, 34]",35,197,2.097217044
27,30,32,1,"[36, 29, 29, 33, 31, 32, 36, 29, 30, 32, 32, 30, 30, 31, 37, 32, 36, 29, 31, 33, 32, 36, 32, 32, 32, 35, 31, 31, 31, 29, 29, 38, 30, 31, 33]",35,198,2.508808013
31,33,35.58823529,1,"[33, 37, 36, 38, 33, 33, 34, 38, 33, 37, 35, 33, 34, 36, 33, 38, 33, 33, 36, 37, 33, 34, 40, 36, 38, 36, 40, 38, 34, 40, 35, 34, 36, 36]",34,199,2.257883791
32,35,36.58333333,1,"[40, 36, 34, 37, 38, 38, 34, 36, 39, 35, 37, 34, 34, 39, 34, 35, 35, 37, 34, 41, 37, 34, 35, 40, 34, 38, 37, 40, 41, 37, 36, 40, 36, 35, 34, 36]",36,200,2.25989886
33,37,37.94444444,1,"[38, 37, 41, 38, 43, 38, 38, 35, 39, 38, 38, 39, 37, 38, 38, 36, 36, 39, 37, 41, 35, 39, 41, 40, 35, 39, 38, 35, 40, 36, 37, 38, 36, 39, 37, 37]",36,201,1.881404406
29,32,34.48571429,1,"[39, 32, 31, 42, 36, 31, 33, 36, 38, 34, 34, 34, 34, 38, 32, 34, 39, 34, 34, 38, 34, 34, 39, 32, 33, 31, 31, 38, 32, 32, 35, 31, 32, 35, 35]",35,202,2.852980161
24,27,30.13157895,1,"[33, 30, 26, 33, 30, 28, 29, 30, 31, 32, 36, 26, 26, 33, 29, 34, 33, 31, 27, 26, 28, 26, 29, 33, 30, 30, 26, 30, 29, 39, 30, 26, 27, 34, 26, 40, 33, 26]",38,203,3.610577948
37,39,40.24242424,1,"[40, 41, 39, 42, 39, 41, 39, 39, 41, 39, 39, 41, 40, 42, 43, 39, 39, 43, 40, 39, 40, 39, 39, 41, 39, 43, 39, 41, 39, 42, 41, 41, 39]",33,204,1.369997788
35,38,39.5,1,"[41, 41, 37, 39, 38, 39, 41, 39, 40, 42, 42, 41, 37, 38, 40, 42, 37, 41, 38, 38, 41, 38, 42, 39, 41, 37, 37, 37, 39, 39, 42, 39, 39, 42]",34,205,1.779513042
35,39,39.73529412,1,"[39, 40, 40, 40, 40, 41, 41, 40, 39, 41, 40, 38, 39, 41, 39, 37, 40, 40, 41, 40, 41, 40, 40, 38, 39, 38, 38, 39, 40, 41, 41, 40, 38, 42]",34,206,1.16277681
36,39,40.47222222,1,"[41, 44, 41, 40, 41, 38, 40, 42, 41, 39, 38, 42, 42, 42, 38, 43, 40, 39, 41, 38, 41, 42, 42, 39, 43, 41, 40, 38, 40, 39, 42, 41, 41, 40, 39, 39]",36,207,1.594384989
36,40,40.91666667,1,"[42, 43, 40, 39, 38, 42, 41, 41, 40, 43, 43, 42, 41, 41, 40, 39, 41, 42, 41, 41, 40, 44, 43, 41, 43, 41, 41, 42, 42, 41, 38, 40, 38, 39, 40, 40]",36,208,1.518928194
33,37,37.85714286,1,"[39, 35, 40, 35, 42, 41, 38, 36, 37, 35, 40, 35, 38, 37, 39, 36, 39, 39, 37, 38, 39, 39, 38, 35, 38, 38, 38, 41, 38, 37, 36, 38, 40, 35, 39]",35,209,1.896480597
33,37,37.67647059,1,"[37, 35, 37, 39, 38, 37, 39, 38, 38, 38, 39, 38, 38, 37, 37, 38, 38, 38, 38, 42, 37, 35, 39, 36, 37, 38, 35, 38, 39, 38, 35, 37, 41, 37]",34,210,1.511984212
29,32,33.15151515,1,"[32, 32, 31, 36, 31, 32, 31, 33, 33, 31, 32, 35, 35, 35, 37, 32, 34, 32, 32, 32, 38, 32, 37, 32, 31, 38, 34, 32, 32, 32, 35, 31, 32]",33,211,2.137773552
28,31,32.48571429,0,"[39, 30, 30, 30, 32, 32, 38, 32, 32, 36, 30, 30, 31, 32, 34, 32, 37, 31, 30, 34, 31, 34, 32, 34, 33, 32, 33, 33, 30, 32, 30, 32, 30, 32, 37]",35,212,2.429856309
30,33,35.57142857,1,"[32, 37, 34, 35, 35, 32, 34, 37, 33, 36, 33, 33, 33, 36, 36, 35, 36, 35, 38, 35, 39, 33, 37, 39, 36, 42, 36, 41, 39, 34, 40, 33, 32, 36, 33]",35,213,2.615403627
32,36,36.66666667,1,"[38, 36, 37, 36, 39, 36, 34, 37, 36, 37, 34, 37, 34, 34, 34, 38, 36, 37, 38, 37, 38, 36, 35, 36, 34, 42, 37, 39, 37, 37, 36, 41, 37, 37, 35, 38]",36,214,1.8516402
30,34,35.27777778,1,"[39, 33, 35, 37, 36, 36, 36, 34, 37, 34, 34, 34, 35, 36, 36, 33, 36, 34, 33, 36, 36, 36, 35, 38, 34, 36, 32, 32, 40, 34, 34, 36, 37, 36, 34, 36]",36,215,1.782632261
31,35,35.77142857,1,"[35, 34, 34, 38, 40, 35, 35, 36, 36, 35, 35, 34, 35, 40, 36, 36, 36, 35, 36, 37, 36, 33, 38, 34, 36, 33, 33, 38, 34, 35, 38, 37, 38, 33, 38]",35,216,1.880014304
30,33,35.21621622,1,"[38, 36, 34, 36, 34, 33, 37, 37, 36, 36, 37, 35, 33, 35, 33, 38, 36, 36, 32, 33, 32, 33, 40, 36, 36, 34, 36, 37, 41, 35, 32, 33, 32, 32, 36, 35, 38]",37,217,2.262436434
