anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation
24,29,30.80555556,1,"[26, 30, 28, 34, 29, 36, 28, 29, 31, 38, 30, 30, 34, 26, 30, 31, 29, 31, 30, 31, 29, 35, 32, 35, 28, 31, 31, 28, 29, 38, 30, 32, 28, 33, 30, 29]",36,112,2.945402659
27,32,34.38888889,1,"[36, 37, 37, 34, 32, 32, 38, 34, 41, 32, 35, 35, 32, 34, 35, 35, 35, 32, 35, 36, 36, 36, 29, 34, 30, 32, 32, 34, 38, 38, 33, 32, 33, 37, 35, 32]",36,113,2.510296258
23,30,31.45714286,1,"[30, 33, 34, 33, 32, 33, 30, 33, 32, 33, 33, 29, 30, 32, 31, 32, 31, 28, 30, 33, 34, 30, 31, 29, 33, 30, 35, 31, 30, 30, 29, 33, 32, 32, 30]",35,114,1.703678669
26,30,31.16666667,1,"[30, 33, 33, 35, 30, 35, 33, 27, 36, 31, 34, 33, 36, 32, 32, 30, 32, 27, 27, 31, 32, 27, 33, 33, 33, 30, 29, 27, 32, 32, 30, 29, 30, 30, 30, 28]",36,115,2.557900925
30,33,34.375,1,"[36, 33, 34, 36, 35, 34, 32, 32, 33, 34, 36, 34, 35, 33, 36, 38, 33, 33, 33, 36, 36, 32, 35, 36, 34, 36, 33, 37, 32, 34, 33, 36]",32,116,1.641203335
31,35,36.96969697,1,"[38, 40, 37, 37, 33, 37, 35, 35, 40, 38, 34, 38, 40, 33, 34, 42, 39, 33, 35, 37, 38, 37, 38, 38, 37, 38, 33, 36, 37, 38, 38, 38, 39]",33,117,2.27052924
30,35,36.65625,1,"[34, 36, 35, 36, 37, 38, 37, 33, 40, 40, 37, 32, 35, 37, 36, 42, 36, 34, 40, 37, 34, 40, 35, 40, 35, 40, 33, 38, 38, 36, 35, 37]",32,118,2.457501682
26,31,33.53125,1,"[33, 31, 32, 34, 37, 34, 32, 31, 34, 36, 31, 37, 34, 40, 37, 34, 37, 38, 30, 33, 31, 31, 35, 34, 34, 35, 28, 34, 31, 28, 36, 31]",32,119,2.850968992
30,34,34.87878788,1,"[35, 39, 34, 35, 35, 36, 34, 32, 39, 34, 33, 39, 33, 32, 35, 35, 38, 32, 36, 38, 36, 35, 35, 35, 35, 34, 34, 35, 34, 33, 34, 33, 34]",33,120,1.932575609
27,31,32.51428571,1,"[29, 30, 31, 38, 31, 33, 35, 33, 31, 36, 31, 32, 35, 33, 31, 33, 36, 33, 30, 31, 37, 29, 32, 33, 35, 31, 35, 30, 32, 34, 32, 31, 30, 31, 34]",35,121,2.279982309
23,26,28.58823529,1,"[26, 30, 30, 31, 27, 32, 29, 26, 31, 25, 26, 27, 30, 30, 29, 30, 25, 27, 28, 33, 33, 25, 26, 26, 28, 28, 27, 28, 30, 26, 34, 28, 31, 30]",34,122,2.475548878
24,31,32.25714286,1,"[40, 33, 35, 32, 31, 32, 31, 26, 28, 31, 34, 33, 33, 35, 32, 26, 31, 33, 26, 40, 32, 29, 34, 34, 40, 27, 31, 34, 30, 34, 36, 34, 29, 34, 29]",35,123,3.600186737
26,30,32,1,"[36, 33, 34, 32, 27, 37, 29, 27, 29, 27, 33, 30, 33, 35, 31, 34, 33, 27, 33, 38, 34, 30, 36, 35, 27, 31, 30, 30, 34, 34, 31, 36, 30]",33,124,3.152380053
24,30,32,1,"[30, 32, 33, 39, 26, 34, 34, 37, 31, 34, 32, 31, 34, 29, 28, 30, 33, 38, 31, 31, 26, 35, 29, 30, 30, 32, 31, 36, 32, 30, 34]",31,125,3.098386677
21,26,27.36363636,1,"[29, 30, 24, 31, 26, 28, 23, 30, 26, 29, 28, 26, 23, 27, 28, 26, 27, 27, 26, 26, 29, 31, 25, 29, 26, 24, 28, 32, 27, 30, 29, 25, 28]",33,126,2.302419676
27,33,33.97222222,1,"[31, 31, 34, 35, 34, 36, 31, 31, 32, 39, 34, 34, 35, 33, 34, 36, 33, 36, 35, 35, 33, 35, 34, 36, 33, 35, 33, 32, 36, 34, 30, 38, 30, 34, 34, 37]",36,127,2.117763121
27,32,33.08333333,1,"[35, 36, 35, 35, 31, 31, 33, 32, 35, 34, 34, 35, 35, 32, 31, 31, 34, 34, 32, 34, 35, 33, 29, 33, 29, 30, 31, 33, 35, 34, 32, 32, 32, 35, 33, 36]",36,128,1.903005142
22,31,32.31428571,1,"[32, 35, 32, 30, 29, 31, 33, 31, 33, 35, 34, 30, 35, 34, 32, 31, 30, 35, 35, 32, 35, 31, 31, 31, 31, 32, 34, 32, 28, 31, 29, 39, 34, 30, 34]",35,129,2.297971338
24,30,31.33333333,1,"[29, 32, 30, 36, 30, 34, 31, 33, 35, 32, 35, 33, 32, 35, 32, 34, 30, 28, 27, 30, 32, 29, 30, 32, 33, 31, 31, 29, 31, 34, 30, 29, 30, 27, 31, 31]",36,130,2.25515283
30,33,35.125,1,"[41, 33, 33, 37, 37, 36, 34, 35, 35, 32, 37, 38, 35, 35, 34, 37, 33, 35, 37, 36, 33, 32, 36, 33, 33, 39, 35, 37, 32, 33, 35, 36]",32,131,2.166459874
29,34,34.66666667,1,"[33, 37, 35, 34, 36, 35, 35, 35, 36, 35, 35, 39, 31, 31, 36, 35, 34, 31, 34, 34, 36, 34, 37, 36, 34, 34, 32, 34, 34, 35, 35, 36, 36]",33,132,1.744037461
23,30,32.375,1,"[31, 29, 36, 33, 29, 34, 36, 28, 38, 32, 33, 31, 30, 29, 35, 33, 34, 30, 30, 33, 29, 37, 30, 34, 36, 29, 30, 35, 30, 37, 35, 30]",32,133,2.915475947
26,31,32.53125,1,"[34, 28, 31, 36, 39, 32, 29, 32, 31, 38, 36, 35, 31, 36, 34, 34, 30, 34, 31, 32, 28, 28, 34, 34, 32, 31, 34, 31, 31, 32, 32, 31]",32,134,2.723664218
23,29,31.625,1,"[28, 30, 30, 29, 31, 34, 30, 27, 36, 31, 34, 28, 30, 35, 34, 37, 32, 31, 27, 36, 30, 36, 29, 38, 30, 32, 27, 37, 29, 34, 31, 29]",32,135,3.240370349
26,31,32.48571429,1,"[28, 33, 31, 33, 28, 32, 36, 29, 31, 37, 28, 33, 33, 33, 30, 35, 35, 30, 28, 29, 33, 38, 31, 31, 31, 34, 33, 30, 36, 36, 35, 32, 34, 31, 40]",35,136,3.003639249
26,31,32.61764706,1,"[32, 30, 33, 34, 31, 34, 33, 31, 30, 28, 33, 32, 34, 34, 31, 38, 32, 33, 34, 33, 36, 28, 40, 34, 35, 28, 29, 36, 31, 28, 34, 34, 32, 34]",34,137,2.774501931
28,33,34.74285714,1,"[39, 36, 37, 33, 35, 39, 30, 30, 31, 37, 38, 35, 34, 37, 34, 33, 30, 40, 30, 39, 37, 35, 37, 35, 37, 33, 32, 30, 33, 36, 35, 34, 34, 36, 35]",35,138,2.852685599
26,31,32.91176471,1,"[35, 32, 36, 32, 32, 36, 34, 28, 30, 36, 31, 35, 32, 32, 33, 34, 35, 30, 34, 38, 38, 31, 38, 30, 37, 30, 28, 28, 29, 34, 34, 34, 31, 32]",34,139,2.916698497
25,30,31.41935484,1,"[30, 32, 33, 27, 30, 36, 34, 33, 30, 33, 29, 31, 33, 29, 33, 35, 33, 33, 30, 28, 27, 36, 27, 32, 30, 33, 33, 34, 28, 30, 32]",31,140,2.566115008
26,31,31.57575758,1,"[34, 31, 28, 31, 30, 31, 28, 32, 29, 35, 34, 28, 31, 33, 32, 30, 31, 30, 31, 31, 32, 35, 29, 31, 33, 34, 31, 34, 31, 35, 34, 32, 31]",33,141,2.031475803
27,32,34.41666667,1,"[31, 37, 35, 36, 34, 37, 31, 32, 33, 40, 35, 37, 33, 33, 33, 36, 32, 38, 36, 31, 32, 33, 29, 43, 38, 35, 32, 32, 32, 38, 29, 36, 30, 39, 33, 38]",36,142,3.245876505
23,31,33.08333333,1,"[35, 39, 36, 32, 30, 32, 35, 31, 38, 29, 34, 32, 33, 29, 32, 34, 34, 32, 34, 35, 36, 34, 26, 38, 31, 28, 29, 30, 38, 36, 31, 29, 32, 37, 34, 36]",36,143,3.183663658
26,33,34.45714286,1,"[35, 35, 37, 32, 34, 35, 35, 32, 35, 34, 35, 32, 33, 33, 33, 36, 32, 35, 36, 33, 36, 32, 32, 35, 31, 36, 41, 36, 32, 37, 29, 40, 40, 34, 33]",35,144,2.582097382
27,31,33.33333333,1,"[33, 35, 34, 38, 34, 37, 35, 31, 40, 34, 37, 34, 31, 38, 38, 30, 34, 31, 28, 33, 31, 30, 36, 34, 32, 29, 35, 30, 34, 33, 31, 31, 31, 28, 40, 30]",36,145,3.207134903
27,32,33.59375,1,"[39, 35, 32, 32, 33, 33, 31, 31, 31, 32, 34, 36, 35, 35, 32, 36, 30, 31, 36, 32, 32, 29, 33, 34, 31, 36, 35, 41, 33, 32, 34, 39]",32,146,2.734007752
29,33,34.75757576,1,"[37, 38, 39, 38, 38, 31, 33, 35, 39, 34, 33, 36, 35, 31, 36, 36, 33, 31, 34, 35, 35, 34, 34, 37, 34, 33, 32, 32, 35, 35, 36, 34, 34]",33,147,2.222474733
22,28,29.3125,1,"[31, 28, 26, 27, 28, 33, 27, 27, 36, 34, 31, 28, 30, 30, 31, 28, 25, 28, 29, 32, 28, 34, 31, 30, 30, 31, 26, 31, 24, 28, 27, 29]",32,148,2.729025585
23,29,31.53125,1,"[30, 29, 30, 33, 36, 32, 30, 28, 29, 37, 27, 33, 28, 32, 37, 29, 37, 29, 33, 38, 27, 30, 34, 31, 34, 37, 27, 29, 29, 33, 29, 32]",32,149,3.331030791
23,29,30.28125,1,"[32, 30, 31, 31, 36, 31, 31, 30, 29, 33, 30, 30, 25, 30, 30, 29, 30, 30, 29, 31, 28, 30, 34, 33, 30, 32, 27, 28, 26, 31, 33, 29]",32,150,2.217734604
30,35,37.11428571,1,"[32, 39, 36, 35, 35, 37, 40, 42, 35, 40, 36, 37, 37, 32, 41, 40, 38, 39, 34, 35, 40, 39, 36, 35, 38, 36, 39, 34, 38, 40, 37, 36, 40, 35, 36]",35,151,2.494363394
28,32,34.26470588,1,"[30, 37, 35, 32, 31, 36, 29, 32, 34, 32, 34, 34, 36, 39, 33, 39, 29, 32, 37, 34, 40, 34, 35, 37, 33, 29, 30, 35, 34, 29, 43, 38, 38, 35]",34,152,3.458050103
29,32,34.05714286,1,"[35, 31, 33, 37, 35, 37, 31, 31, 33, 34, 36, 34, 32, 36, 35, 31, 31, 36, 31, 39, 33, 34, 36, 32, 37, 34, 32, 35, 35, 37, 33, 34, 32, 32, 38]",35,153,2.274447019
28,32,33.26470588,1,"[33, 30, 30, 34, 34, 37, 33, 30, 31, 34, 36, 32, 32, 34, 34, 34, 33, 30, 36, 39, 36, 32, 40, 32, 32, 30, 30, 30, 33, 34, 32, 32, 36, 36]",34,154,2.608945259
23,28,30.03225806,1,"[26, 36, 26, 25, 30, 34, 30, 28, 29, 33, 27, 30, 32, 27, 38, 28, 36, 32, 30, 29, 25, 32, 27, 31, 30, 29, 34, 31, 25, 32, 29]",31,155,3.371289278
28,33,34.57575758,1,"[33, 35, 32, 33, 33, 34, 36, 34, 35, 37, 35, 34, 35, 40, 34, 33, 35, 33, 34, 34, 36, 38, 33, 33, 39, 36, 33, 37, 34, 30, 36, 33, 34]",33,156,2.046800904
24,29,30.37142857,1,"[30, 33, 28, 34, 31, 34, 29, 27, 27, 31, 33, 29, 28, 35, 30, 29, 32, 30, 29, 27, 30, 30, 32, 28, 30, 32, 30, 30, 30, 30, 32, 27, 31, 33, 32]",35,157,2.129425693
25,30,31.66666667,1,"[34, 35, 34, 32, 30, 30, 35, 30, 35, 29, 32, 34, 33, 31, 35, 33, 31, 27, 33, 31, 28, 30, 27, 33, 29, 30, 28, 30, 35, 34, 32, 29, 31, 33, 32, 35]",36,158,2.437797601
24,30,33.11428571,1,"[36, 40, 40, 31, 38, 32, 30, 29, 27, 36, 40, 26, 27, 27, 33, 35, 31, 30, 38, 34, 42, 29, 34, 32, 38, 26, 42, 31, 27, 31, 30, 41, 35, 35, 26]",35,159,4.992767879
28,32,34.08333333,1,"[31, 34, 34, 39, 32, 38, 31, 34, 36, 34, 38, 32, 33, 38, 35, 36, 37, 32, 30, 34, 40, 30, 31, 37, 37, 36, 31, 30, 36, 34, 36, 34, 32, 28, 36, 31]",36,160,2.960453633
23,27,30.71875,1,"[33, 26, 27, 28, 34, 29, 27, 25, 33, 26, 29, 26, 40, 32, 33, 37, 32, 31, 30, 28, 31, 25, 27, 30, 26, 42, 29, 34, 26, 31, 35, 41]",32,161,4.615782008
30,34,35.6969697,1,"[36, 38, 36, 37, 39, 34, 32, 33, 37, 37, 32, 39, 35, 32, 38, 38, 37, 32, 33, 39, 39, 35, 34, 37, 37, 34, 34, 37, 36, 36, 34, 37, 34]",33,162,2.242833705
26,33,35.0625,1,"[34, 32, 33, 35, 40, 37, 38, 33, 38, 34, 37, 30, 31, 35, 40, 39, 33, 31, 39, 37, 30, 42, 30, 43, 34, 36, 33, 37, 32, 35, 33, 31]",32,163,3.564497883
27,32,33.0625,1,"[34, 31, 32, 33, 36, 38, 32, 31, 34, 36, 34, 34, 28, 36, 33, 35, 33, 31, 34, 33, 31, 32, 37, 33, 32, 30, 32, 35, 31, 32, 33, 32]",32,164,2.139301966
29,34,35.45714286,1,"[31, 36, 32, 37, 34, 36, 39, 37, 34, 38, 34, 36, 38, 31, 34, 37, 36, 37, 35, 34, 40, 37, 33, 37, 36, 31, 38, 31, 35, 38, 36, 35, 32, 32, 44]",35,165,2.87323201
28,33,34.76470588,1,"[33, 37, 37, 37, 32, 35, 32, 30, 36, 32, 33, 33, 37, 38, 33, 33, 33, 32, 33, 39, 38, 33, 37, 37, 34, 30, 33, 36, 35, 33, 42, 37, 37, 35]",34,166,2.708670965
23,28,29.82857143,1,"[32, 31, 30, 29, 27, 32, 27, 29, 28, 30, 32, 30, 29, 28, 26, 28, 30, 32, 25, 35, 33, 31, 32, 34, 31, 32, 28, 29, 29, 31, 28, 28, 28, 32, 28]",35,167,2.281456118
29,33,34.85294118,1,"[38, 35, 34, 34, 33, 41, 32, 31, 34, 34, 34, 35, 35, 34, 34, 31, 31, 31, 39, 40, 36, 35, 42, 35, 36, 38, 31, 31, 36, 37, 32, 34, 35, 37]",34,168,2.914252885
28,33,34.70967742,1,"[34, 34, 36, 34, 36, 34, 38, 32, 33, 36, 35, 33, 36, 33, 34, 35, 37, 36, 33, 33, 36, 34, 30, 37, 36, 33, 38, 38, 33, 33, 36]",31,169,1.935519713
27,30,31.45454545,1,"[29, 31, 35, 35, 29, 32, 30, 33, 32, 35, 31, 32, 29, 29, 33, 30, 32, 32, 31, 29, 29, 34, 30, 32, 31, 35, 30, 33, 32, 33, 29, 29, 32]",33,170,1.985744651
21,30,31.69444444,1,"[29, 33, 32, 33, 31, 31, 29, 28, 28, 35, 28, 34, 34, 27, 34, 32, 30, 31, 33, 34, 31, 30, 30, 36, 29, 35, 31, 29, 31, 36, 30, 35, 31, 29, 33, 39]",36,171,2.754937847
22,30,32.27777778,1,"[36, 33, 36, 33, 32, 30, 37, 30, 39, 27, 34, 35, 34, 33, 30, 29, 36, 30, 32, 32, 31, 33, 24, 32, 27, 28, 30, 33, 35, 34, 34, 32, 32, 37, 30, 32]",36,172,3.149703942
26,32,33.29411765,1,"[33, 37, 34, 34, 35, 28, 32, 33, 35, 36, 36, 30, 34, 34, 33, 35, 31, 31, 34, 32, 33, 31, 32, 33, 32, 38, 33, 31, 34, 33, 35, 36, 32, 32]",34,173,2.082094106
28,33,34.33333333,1,"[33, 35, 35, 39, 32, 36, 35, 31, 38, 35, 35, 35, 36, 36, 34, 33, 35, 31, 33, 37, 37, 32, 32, 34, 34, 39, 33, 31, 34, 34, 34, 35, 34, 31, 36, 32]",36,174,2.138089935
31,35,36.21875,1,"[37, 36, 35, 38, 35, 36, 35, 33, 37, 35, 37, 37, 37, 37, 38, 40, 36, 38, 38, 37, 35, 33, 35, 33, 34, 38, 36, 38, 36, 35, 37, 37]",32,175,1.660438632
33,36,37.51515152,1,"[38, 40, 38, 36, 42, 35, 35, 35, 39, 38, 35, 40, 38, 35, 40, 39, 38, 35, 37, 37, 39, 37, 41, 39, 38, 37, 36, 35, 37, 37, 37, 37, 38]",33,176,1.872852305
20,28,29.71875,1,"[30, 26, 29, 31, 28, 34, 29, 26, 32, 32, 33, 28, 25, 28, 34, 33, 26, 27, 23, 31, 31, 35, 26, 35, 32, 28, 25, 35, 29, 32, 29, 29]",32,177,3.284709198
24,29,31.03125,1,"[30, 27, 30, 30, 34, 28, 29, 28, 30, 39, 33, 34, 30, 33, 33, 30, 38, 32, 30, 32, 29, 30, 34, 33, 28, 33, 26, 33, 27, 29, 29, 32]",32,178,2.978247753
24,29,30.91176471,1,"[26, 32, 29, 30, 30, 35, 35, 32, 29, 34, 27, 27, 37, 26, 30, 35, 34, 34, 33, 26, 32, 33, 32, 32, 31, 26, 30, 26, 30, 35, 35, 31, 31, 26]",34,179,3.260113839
27,31,32.94117647,1,"[32, 34, 36, 33, 31, 32, 29, 31, 31, 29, 33, 31, 36, 37, 33, 33, 29, 33, 33, 32, 39, 34, 32, 35, 35, 35, 31, 35, 32, 30, 36, 31, 35, 32]",34,180,2.38608563
27,32,33.54285714,1,"[37, 32, 34, 31, 33, 37, 33, 29, 32, 33, 33, 37, 32, 35, 34, 30, 34, 39, 32, 37, 36, 34, 38, 37, 29, 32, 31, 30, 32, 35, 36, 33, 32, 32, 33]",35,181,2.582097382
27,32,33.88235294,1,"[33, 35, 35, 33, 33, 41, 31, 29, 30, 32, 39, 35, 32, 37, 34, 34, 29, 29, 39, 41, 36, 35, 38, 33, 34, 35, 32, 32, 33, 35, 32, 32, 33, 31]",34,182,3.12142844
23,29,31.03225806,1,"[31, 31, 30, 28, 27, 34, 34, 32, 31, 33, 29, 30, 31, 29, 29, 28, 32, 32, 33, 32, 25, 33, 25, 34, 33, 32, 34, 35, 30, 28, 37]",31,183,2.822337931
27,32,32.57575758,1,"[34, 32, 31, 35, 31, 32, 29, 33, 33, 34, 35, 33, 35, 32, 32, 32, 32, 32, 30, 31, 32, 37, 29, 31, 37, 35, 32, 33, 32, 32, 31, 33, 33]",33,184,1.904440584
25,31,33,1,"[30, 36, 33, 33, 32, 37, 31, 29, 32, 40, 32, 36, 34, 31, 31, 33, 31, 36, 30, 34, 28, 33, 31, 37, 32, 32, 32, 31, 34, 40, 30, 36, 30, 34, 31, 36]",36,185,2.878491669
25,30,31.83333333,1,"[34, 38, 32, 34, 27, 29, 33, 30, 39, 31, 30, 34, 34, 33, 30, 30, 35, 32, 31, 35, 33, 29, 27, 30, 28, 30, 29, 32, 37, 34, 29, 31, 31, 34, 30, 31]",36,186,2.873524466
30,34,35,1,"[39, 41, 34, 30, 38, 33, 36, 35, 34, 34, 37, 31, 32, 34, 34, 35, 32, 35, 34, 34, 39, 29, 35, 33, 37, 34, 40, 36, 33, 36, 34, 41, 35, 36, 35]",35,187,2.797057277
26,32,33.83333333,1,"[30, 37, 34, 37, 32, 35, 38, 30, 39, 35, 38, 34, 32, 37, 33, 36, 32, 34, 29, 34, 35, 32, 33, 34, 36, 34, 29, 33, 35, 34, 34, 38, 31, 26, 35, 33]",36,188,2.863564213
28,33,34.40625,1,"[37, 32, 34, 36, 39, 35, 33, 33, 34, 30, 34, 33, 38, 36, 34, 35, 31, 37, 37, 35, 32, 30, 33, 36, 33, 39, 35, 39, 31, 34, 36, 30]",32,189,2.613357438
31,36,36.93939394,1,"[36, 38, 39, 38, 39, 33, 36, 38, 37, 38, 33, 41, 39, 33, 39, 39, 37, 33, 37, 37, 40, 37, 36, 38, 35, 38, 33, 36, 40, 36, 37, 37, 36]",33,190,2.16418856
23,29,31.25,1,"[29, 33, 31, 32, 29, 35, 31, 26, 35, 34, 32, 27, 30, 33, 33, 36, 27, 27, 37, 32, 28, 34, 29, 33, 29, 30, 29, 34, 28, 34, 31, 32]",32,191,2.896048476
21,27,28.8125,1,"[30, 31, 29, 27, 35, 31, 29, 24, 27, 36, 30, 28, 23, 32, 32, 31, 33, 27, 30, 28, 23, 23, 34, 27, 28, 33, 27, 26, 26, 29, 26, 27]",32,192,3.41190988
25,31,32.91428571,1,"[27, 34, 33, 32, 33, 41, 35, 32, 27, 36, 31, 31, 38, 34, 29, 36, 40, 38, 34, 28, 35, 34, 35, 34, 36, 27, 33, 31, 31, 35, 32, 30, 31, 29, 30]",35,193,3.501020259
22,25,28.20588235,1,"[26, 34, 32, 30, 27, 32, 23, 27, 30, 30, 29, 26, 25, 33, 27, 24, 24, 25, 28, 31, 35, 27, 30, 24, 31, 23, 25, 27, 29, 23, 35, 28, 28, 31]",34,194,3.470913003
28,33,33.74285714,1,"[37, 33, 33, 31, 30, 36, 33, 30, 33, 33, 34, 33, 34, 34, 33, 33, 34, 34, 30, 38, 39, 35, 35, 37, 32, 36, 32, 33, 36, 33, 36, 33, 31, 34, 33]",35,195,2.173948118
26,30,31.85294118,1,"[29, 32, 32, 30, 33, 36, 29, 27, 28, 30, 32, 37, 30, 30, 31, 33, 30, 28, 36, 37, 34, 33, 32, 40, 31, 31, 28, 33, 31, 33, 35, 30, 32, 30]",34,196,2.945282339
24,28,30.38709677,1,"[29, 30, 30, 26, 26, 33, 30, 28, 29, 29, 34, 28, 32, 28, 30, 28, 34, 26, 30, 32, 26, 32, 29, 34, 33, 27, 36, 37, 29, 30, 37]",31,197,3.169410243
25,30,32.15151515,1,"[31, 30, 35, 34, 31, 30, 29, 34, 29, 35, 32, 33, 27, 37, 30, 29, 36, 31, 31, 31, 31, 35, 29, 30, 36, 36, 30, 34, 33, 33, 32, 36, 31]",33,198,2.611527476
23,29,31.30555556,1,"[30, 32, 31, 32, 29, 34, 29, 29, 28, 31, 29, 34, 32, 31, 38, 33, 29, 33, 31, 31, 27, 29, 31, 34, 29, 30, 31, 30, 31, 38, 31, 37, 27, 36, 30, 30]",36,199,2.765289388
28,33,34.77777778,1,"[36, 38, 36, 32, 36, 34, 36, 33, 37, 36, 33, 36, 37, 34, 32, 36, 38, 35, 34, 36, 33, 33, 32, 33, 31, 34, 33, 37, 36, 37, 33, 33, 33, 36, 33, 40]",36,200,2.099130583
29,32,34.22857143,1,"[29, 41, 38, 36, 38, 34, 38, 37, 30, 36, 34, 31, 33, 35, 36, 36, 33, 35, 39, 32, 38, 33, 32, 31, 32, 33, 36, 35, 27, 34, 27, 41, 35, 33, 30]",35,201,3.464829291
27,32,34.13888889,1,"[32, 36, 36, 39, 33, 37, 36, 32, 40, 35, 38, 34, 37, 38, 32, 32, 33, 32, 32, 34, 34, 31, 35, 34, 32, 33, 33, 33, 37, 35, 35, 32, 33, 29, 33, 32]",36,202,2.462899311
27,31,33.21875,1,"[37, 31, 31, 31, 36, 34, 31, 31, 30, 32, 35, 31, 32, 31, 35, 37, 31, 33, 33, 35, 35, 28, 35, 31, 34, 39, 31, 39, 31, 33, 35, 35]",32,203,2.672854883
33,37,38.90909091,1,"[39, 43, 39, 39, 42, 37, 38, 36, 44, 37, 35, 42, 38, 35, 39, 41, 41, 35, 37, 39, 41, 41, 38, 42, 38, 39, 35, 40, 38, 39, 37, 39, 41]",33,204,2.389608184
24,31,33,1,"[34, 33, 30, 33, 32, 39, 35, 28, 36, 34, 35, 33, 31, 33, 31, 37, 26, 31, 37, 35, 27, 39, 30, 39, 34, 30, 33, 35, 30, 33, 31, 32]",32,205,3.272564349
26,32,33.46875,1,"[34, 34, 33, 34, 35, 35, 31, 32, 31, 37, 32, 36, 30, 38, 33, 34, 37, 31, 35, 32, 34, 31, 35, 38, 33, 34, 33, 35, 31, 32, 31, 30]",32,206,2.243044806
29,34,36.2,0,"[31, 37, 34, 40, 34, 38, 40, 37, 35, 40, 34, 36, 44, 36, 35, 40, 36, 32, 34, 33, 35, 38, 33, 37, 37, 31, 36, 32, 35, 41, 36, 35, 35, 34, 46]",35,207,3.385088408
28,33,35.14705882,1,"[36, 40, 37, 38, 33, 37, 32, 32, 36, 36, 35, 34, 39, 38, 33, 35, 34, 34, 34, 39, 41, 32, 32, 36, 32, 38, 33, 30, 33, 30, 42, 33, 36, 35]",34,208,3.01644335
32,36,37.4,1,"[37, 36, 38, 40, 38, 39, 37, 34, 37, 38, 41, 37, 34, 38, 35, 36, 35, 42, 34, 43, 37, 38, 40, 37, 41, 37, 34, 37, 37, 38, 36, 38, 36, 37, 37]",35,209,2.198930221
28,31,32.97058824,1,"[32, 35, 34, 32, 32, 36, 29, 29, 32, 32, 33, 35, 31, 32, 34, 31, 32, 29, 33, 39, 33, 34, 38, 36, 30, 36, 31, 29, 31, 33, 35, 34, 34, 35]",34,210,2.492233927
22,29,30.48387097,1,"[29, 29, 32, 28, 31, 32, 31, 34, 31, 30, 32, 26, 31, 25, 29, 34, 32, 31, 28, 29, 24, 32, 27, 34, 32, 30, 36, 35, 31, 28, 32]",31,211,2.815089907
24,30,32.03030303,1,"[27, 34, 35, 35, 27, 29, 28, 30, 32, 34, 35, 26, 34, 38, 33, 30, 35, 27, 30, 30, 32, 34, 34, 31, 36, 37, 31, 33, 32, 35, 33, 27, 33]",33,212,3.18673862
26,32,33.05714286,1,"[32, 37, 32, 34, 34, 38, 28, 31, 32, 36, 33, 35, 33, 32, 37, 33, 31, 33, 33, 34, 28, 31, 31, 32, 34, 34, 32, 32, 35, 31, 35, 30, 35, 33, 36]",35,213,2.312915872
26,31,31.69444444,1,"[32, 35, 32, 33, 31, 31, 34, 31, 35, 31, 32, 34, 33, 30, 28, 31, 36, 31, 31, 30, 30, 34, 28, 34, 28, 30, 30, 31, 32, 34, 31, 31, 30, 33, 32, 32]",36,214,1.96860276
27,33,33.91428571,1,"[35, 33, 35, 28, 35, 34, 34, 32, 31, 35, 33, 30, 33, 32, 35, 34, 31, 37, 34, 33, 39, 34, 36, 32, 35, 31, 37, 34, 31, 35, 34, 41, 37, 33, 34]",35,215,2.524834631
27,32,33.38888889,1,"[32, 35, 32, 37, 31, 38, 33, 33, 33, 33, 37, 32, 36, 40, 34, 34, 35, 30, 30, 31, 36, 32, 33, 35, 33, 34, 32, 31, 36, 31, 36, 31, 31, 29, 34, 32]",36,216,2.48742871
31,36,36.59375,1,"[41, 36, 33, 38, 36, 37, 35, 33, 36, 32, 38, 36, 41, 38, 37, 36, 37, 37, 38, 37, 36, 32, 36, 34, 36, 41, 35, 40, 36, 37, 35, 41]",32,217,2.434422168
31,34,35.27272727,1,"[34, 40, 35, 37, 37, 35, 32, 34, 37, 35, 32, 38, 36, 32, 36, 38, 34, 32, 33, 35, 40, 37, 38, 35, 33, 35, 35, 35, 33, 36, 35, 34, 36]",33,218,2.139987256
23,29,31.21875,1,"[34, 30, 31, 29, 35, 34, 33, 27, 34, 32, 31, 29, 29, 32, 33, 35, 29, 30, 29, 31, 31, 34, 29, 37, 33, 32, 29, 35, 28, 29, 26, 29]",32,219,2.672854883
20,28,29.84375,1,"[30, 30, 25, 31, 36, 32, 27, 30, 28, 33, 31, 32, 26, 31, 31, 31, 37, 29, 29, 32, 29, 30, 36, 32, 28, 29, 23, 30, 22, 28, 29, 28]",32,220,3.283481384
