anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation
33,34,35.55882353,1,"[34, 37, 34, 37, 36, 36, 39, 34, 35, 35, 37, 34, 34, 37, 37, 37, 34, 34, 37, 35, 37, 34, 40, 37, 38, 36, 34, 34, 35, 34, 34, 34, 34, 35]",34,111,1.673160256
30,33,33.97142857,1,"[33, 37, 35, 36, 33, 34, 32, 34, 33, 33, 35, 38, 33, 35, 32, 32, 33, 32, 32, 34, 34, 36, 36, 38, 33, 32, 35, 32, 35, 33, 33, 34, 33, 33, 36]",35,112,1.723295651
30,34,36.34375,1,"[35, 42, 32, 34, 36, 39, 32, 39, 36, 38, 38, 35, 41, 36, 38, 40, 34, 37, 39, 37, 32, 34, 32, 33, 36, 40, 34, 36, 38, 40, 34, 36]",32,113,2.812522401
30,33,34.25,1,"[32, 33, 36, 34, 34, 35, 34, 33, 35, 32, 34, 32, 36, 36, 36, 36, 32, 34, 33, 34, 37, 32, 34, 33, 35, 34, 36, 35, 33, 32, 36, 35, 34, 37, 36, 33]",36,114,1.537623398
30,34,34.97222222,1,"[36, 36, 33, 35, 36, 34, 36, 34, 38, 36, 34, 34, 35, 39, 33, 36, 33, 32, 34, 36, 35, 35, 35, 34, 32, 33, 32, 35, 38, 33, 35, 37, 35, 37, 38, 35]",36,115,1.780627676
34,36,37.68571429,0,"[39, 41, 39, 37, 37, 39, 38, 38, 36, 36, 37, 36, 36, 38, 37, 36, 43, 36, 39, 37, 36, 37, 39, 38, 36, 36, 39, 42, 36, 36, 38, 39, 37, 39, 36]",35,116,1.794950902
32,37,37.57142857,1,"[38, 37, 39, 40, 39, 37, 34, 37, 39, 37, 37, 34, 36, 38, 37, 39, 40, 38, 38, 38, 35, 41, 38, 39, 37, 39, 41, 37, 34, 37, 37, 37, 38, 38, 35]",35,117,1.770438867
36,39,39.97142857,1,"[42, 38, 38, 39, 42, 40, 39, 40, 38, 40, 44, 38, 40, 41, 40, 43, 43, 40, 40, 41, 40, 39, 39, 45, 40, 41, 38, 40, 41, 38, 39, 38, 38, 39, 38]",35,118,1.822824477
34,37,38.45714286,1,"[36, 36, 42, 38, 39, 36, 44, 40, 36, 40, 38, 40, 40, 36, 37, 39, 39, 36, 40, 39, 40, 37, 42, 39, 36, 37, 39, 39, 37, 39, 36, 39, 38, 38, 39]",35,119,1.960534998
33,36,36.97142857,1,"[37, 37, 38, 37, 38, 36, 35, 36, 39, 35, 38, 35, 36, 35, 38, 35, 37, 37, 38, 37, 35, 38, 38, 39, 38, 37, 39, 38, 35, 35, 38, 38, 36, 37, 39]",35,120,1.360919116
30,33,34.6875,1,"[33, 34, 34, 34, 35, 36, 34, 36, 32, 36, 37, 33, 35, 35, 32, 36, 32, 32, 35, 35, 37, 36, 34, 38, 35, 32, 34, 36, 40, 32, 33, 37]",32,121,1.974637574
27,29,31.3125,1,"[33, 32, 32, 30, 30, 30, 34, 32, 34, 29, 33, 34, 31, 29, 29, 29, 32, 29, 37, 31, 32, 32, 29, 32, 29, 35, 32, 30, 31, 29, 29, 32]",32,122,2.070335799
30,34,36,1,"[41, 35, 35, 36, 36, 40, 39, 33, 44, 32, 37, 36, 32, 34, 36, 32, 36, 33, 38, 32, 36, 32, 37, 41, 43, 34, 36, 36, 33, 40, 35, 37, 36, 35, 32]",35,123,3.190058085
34,38,38.97142857,1,"[40, 36, 38, 40, 38, 38, 40, 37, 37, 36, 44, 40, 41, 40, 40, 41, 39, 39, 41, 38, 40, 41, 36, 42, 37, 39, 40, 36, 36, 38, 40, 42, 38, 37, 39]",35,124,1.992422621
32,34,35.51515152,1,"[34, 35, 36, 36, 34, 37, 36, 37, 34, 36, 38, 34, 36, 36, 37, 35, 34, 36, 35, 37, 36, 35, 34, 36, 34, 34, 35, 39, 36, 37, 34, 34, 35]",33,125,1.325735931
28,32,33.08823529,1,"[36, 32, 30, 34, 32, 37, 37, 35, 32, 31, 33, 32, 34, 36, 32, 34, 36, 32, 34, 30, 37, 30, 33, 33, 33, 33, 32, 30, 31, 34, 31, 32, 34, 33]",34,126,2.065116433
33,35,36.77142857,1,"[35, 37, 38, 36, 37, 38, 35, 36, 37, 36, 35, 39, 39, 37, 35, 35, 38, 35, 38, 38, 36, 38, 37, 39, 36, 35, 37, 38, 37, 35, 38, 38, 35, 35, 39]",35,127,1.415995062
28,33,33.65625,1,"[35, 37, 33, 30, 33, 36, 33, 33, 34, 38, 36, 34, 34, 32, 33, 35, 32, 30, 33, 32, 34, 33, 30, 32, 36, 33, 35, 34, 36, 36, 31, 34]",32,128,2.009804597
31,35,35.91428571,1,"[36, 35, 36, 36, 36, 36, 34, 36, 36, 36, 36, 33, 37, 36, 37, 33, 36, 38, 37, 34, 37, 36, 36, 38, 35, 40, 36, 33, 34, 36, 34, 38, 38, 37, 35]",35,129,1.560004309
30,34,35.08333333,1,"[34, 36, 36, 33, 34, 38, 34, 33, 35, 34, 40, 34, 32, 38, 36, 38, 35, 32, 36, 36, 34, 33, 35, 33, 34, 35, 34, 37, 36, 34, 32, 39, 32, 35, 37, 39]",36,130,2.129721645
33,36,37.42857143,1,"[39, 39, 39, 35, 38, 39, 42, 39, 36, 35, 38, 38, 35, 39, 38, 35, 39, 38, 36, 37, 38, 37, 35, 38, 37, 36, 39, 38, 38, 36, 37, 39, 35, 38, 35]",35,131,1.685329681
30,34,35.6,1,"[34, 40, 36, 36, 34, 36, 36, 36, 37, 33, 37, 32, 36, 34, 33, 37, 36, 36, 35, 38, 32, 36, 34, 37, 36, 35, 38, 37, 34, 37, 37, 33, 35, 38, 35]",35,132,1.818208556
35,37,39.41176471,1,"[42, 41, 37, 41, 43, 37, 37, 40, 40, 42, 37, 37, 39, 37, 42, 42, 37, 40, 41, 39, 38, 39, 40, 40, 44, 39, 40, 39, 37, 38, 37, 41, 39, 38]",34,133,2.001781738
34,37,38.32352941,1,"[38, 36, 39, 39, 40, 38, 39, 40, 40, 39, 39, 40, 36, 39, 38, 41, 36, 39, 39, 38, 39, 39, 36, 37, 36, 40, 38, 36, 39, 36, 37, 40, 38, 39]",34,134,1.471354524
32,36,36.94285714,1,"[38, 37, 37, 37, 40, 37, 35, 40, 38, 38, 40, 34, 37, 36, 34, 39, 39, 34, 36, 37, 36, 37, 37, 38, 37, 40, 34, 37, 39, 34, 37, 38, 34, 35, 37]",35,135,1.862049111
29,33,34.34375,1,"[33, 33, 31, 32, 33, 35, 32, 39, 32, 35, 36, 34, 37, 36, 33, 33, 34, 34, 36, 37, 35, 35, 37, 35, 35, 31, 35, 32, 34, 31, 34, 40]",32,136,2.208624955
31,33,34.29032258,0,"[33, 34, 36, 34, 33, 33, 35, 34, 36, 33, 37, 34, 33, 33, 38, 34, 38, 33, 34, 34, 36, 33, 35, 35, 33, 34, 36, 33, 33, 33, 33]",31,137,1.531742981
34,37,38.17142857,1,"[41, 38, 37, 37, 38, 40, 36, 39, 41, 38, 37, 38, 35, 38, 38, 36, 42, 38, 41, 37, 39, 37, 38, 39, 43, 35, 35, 41, 35, 40, 39, 36, 41, 38, 35]",35,138,2.162320571
32,35,36.57142857,1,"[39, 33, 37, 36, 37, 38, 35, 36, 37, 33, 41, 38, 37, 33, 33, 40, 35, 38, 38, 36, 36, 43, 35, 40, 40, 38, 35, 34, 33, 35, 38, 38, 33, 37, 35]",35,139,2.523835949
31,34,35.54545455,1,"[38, 33, 40, 36, 37, 38, 35, 36, 34, 33, 34, 38, 36, 35, 36, 35, 34, 39, 33, 40, 36, 36, 34, 35, 33, 33, 34, 33, 36, 33, 37, 35, 38]",33,140,2.09300784
31,34,34.94117647,1,"[35, 36, 34, 35, 36, 36, 36, 36, 38, 34, 34, 33, 32, 33, 35, 38, 34, 35, 37, 33, 38, 32, 35, 36, 36, 35, 32, 34, 34, 36, 34, 35, 38, 33]",34,141,1.722246181
32,34,35.91176471,1,"[37, 37, 40, 37, 37, 37, 34, 37, 35, 39, 37, 36, 35, 34, 34, 37, 34, 34, 35, 34, 35, 34, 40, 34, 35, 39, 34, 36, 34, 36, 34, 34, 37, 39]",34,142,1.912758551
30,35,36.25,1,"[35, 38, 36, 33, 36, 35, 38, 40, 36, 37, 38, 36, 37, 37, 38, 40, 32, 35, 37, 37, 36, 32, 32, 36, 38, 40, 34, 33, 42, 36, 32, 38]",32,143,2.54000254
32,35,36.83333333,1,"[34, 35, 38, 38, 37, 40, 37, 34, 37, 36, 37, 35, 37, 34, 42, 40, 35, 36, 38, 38, 38, 35, 37, 36, 40, 37, 38, 37, 34, 35, 37, 37, 36, 38, 38, 35]",36,144,1.874642823
31,36,37.55555556,1,"[40, 38, 36, 36, 33, 40, 37, 36, 40, 40, 42, 37, 37, 39, 40, 40, 39, 38, 36, 36, 35, 38, 38, 37, 33, 35, 37, 39, 42, 36, 36, 37, 39, 36, 37, 37]",36,145,2.144020848
33,37,37.77142857,1,"[38, 41, 41, 36, 39, 41, 41, 39, 36, 37, 39, 39, 39, 38, 38, 38, 38, 35, 37, 38, 37, 36, 38, 37, 36, 38, 38, 38, 36, 35, 36, 38, 37, 36, 38]",35,146,1.6285272
31,34,35.91428571,1,"[35, 38, 38, 37, 36, 37, 36, 36, 38, 36, 38, 33, 34, 34, 34, 36, 36, 36, 34, 40, 33, 33, 35, 38, 38, 36, 39, 36, 33, 36, 34, 37, 33, 37, 37]",35,147,1.884478842
32,35,36.14285714,1,"[37, 35, 36, 35, 37, 34, 35, 36, 37, 37, 41, 34, 36, 37, 35, 40, 36, 36, 34, 37, 37, 38, 35, 35, 35, 40, 38, 36, 36, 34, 38, 34, 34, 34, 36]",35,148,1.801026785
32,35,36.37142857,1,"[34, 34, 38, 37, 37, 37, 41, 36, 39, 35, 36, 38, 37, 34, 34, 39, 34, 35, 36, 37, 39, 34, 35, 37, 34, 38, 39, 36, 36, 39, 34, 38, 34, 36, 36]",35,149,1.926375968
32,35,36.17142857,1,"[35, 37, 36, 40, 35, 36, 40, 40, 36, 37, 35, 36, 37, 35, 37, 37, 34, 34, 34, 37, 37, 37, 39, 37, 34, 37, 37, 37, 37, 34, 34, 34, 34, 34, 36]",35,150,1.790263114
33,37,38.29032258,1,"[39, 37, 39, 36, 37, 38, 39, 40, 35, 39, 38, 39, 41, 38, 35, 39, 37, 35, 40, 39, 38, 41, 37, 42, 38, 39, 37, 39, 40, 38, 38]",31,151,1.716460474
33,36,36.9375,1,"[36, 37, 35, 37, 35, 35, 41, 37, 38, 35, 37, 38, 35, 38, 39, 36, 41, 35, 39, 37, 36, 37, 35, 39, 35, 38, 38, 37, 36, 37, 36, 37]",32,152,1.664380152
32,34,35.71428571,1,"[37, 34, 34, 36, 35, 36, 36, 34, 39, 37, 34, 37, 34, 34, 37, 34, 34, 37, 35, 38, 34, 35, 35, 37, 37, 39, 35, 38, 34, 38, 34, 34, 38, 36, 34]",35,153,1.672817781
31,34,36.05714286,1,"[33, 33, 33, 36, 35, 38, 40, 33, 36, 33, 39, 36, 36, 37, 38, 38, 36, 43, 36, 33, 36, 37, 36, 37, 38, 36, 35, 33, 33, 35, 41, 39, 34, 34, 36]",35,154,2.484574258
33,36,37.03030303,1,"[37, 35, 39, 36, 38, 39, 37, 36, 37, 36, 37, 36, 35, 37, 35, 38, 38, 39, 35, 40, 38, 38, 37, 37, 35, 35, 36, 35, 39, 37, 40, 36, 39]",33,155,1.55090394
34,37,38.27272727,1,"[38, 40, 36, 43, 39, 39, 43, 38, 40, 37, 38, 37, 38, 38, 38, 39, 36, 38, 36, 37, 39, 36, 37, 38, 42, 36, 36, 37, 37, 40, 36, 40, 41]",33,156,1.988603896
29,31,33.17142857,1,"[31, 31, 38, 33, 33, 33, 32, 33, 34, 35, 36, 36, 37, 32, 32, 31, 32, 31, 31, 33, 35, 35, 31, 35, 32, 31, 37, 32, 31, 31, 38, 31, 33, 31, 34]",35,157,2.216060552
29,32,33.25806452,1,"[34, 35, 34, 34, 35, 34, 33, 36, 31, 35, 34, 32, 36, 32, 33, 33, 34, 31, 35, 31, 32, 31, 31, 33, 37, 33, 32, 33, 32, 32, 33]",31,158,1.632334564
29,35,35.83333333,1,"[36, 37, 36, 35, 35, 34, 35, 39, 37, 31, 39, 34, 40, 35, 32, 39, 32, 41, 35, 35, 36, 35, 31, 36, 35, 37, 36, 35, 34, 35, 36, 35, 38, 37, 39, 38]",36,159,2.348251629
32,36,37.22857143,1,"[38, 34, 36, 36, 37, 38, 38, 37, 42, 37, 40, 34, 36, 37, 40, 41, 36, 34, 38, 37, 36, 40, 36, 39, 35, 37, 36, 36, 36, 37, 40, 37, 37, 38, 37]",35,160,1.911047053
28,32,33.45714286,1,"[34, 39, 36, 30, 32, 34, 36, 36, 33, 32, 34, 34, 32, 37, 31, 31, 36, 32, 34, 31, 33, 33, 31, 32, 32, 34, 33, 37, 35, 31, 33, 32, 32, 32, 37]",35,161,2.173948118
32,36,36.62857143,1,"[37, 37, 36, 37, 39, 34, 34, 36, 38, 36, 38, 35, 36, 37, 37, 36, 37, 38, 38, 37, 34, 34, 36, 38, 38, 38, 37, 38, 35, 37, 37, 35, 38, 37, 37]",35,162,1.352246808
36,39,40.77142857,1,"[44, 41, 43, 39, 42, 38, 40, 42, 40, 40, 44, 38, 38, 41, 38, 45, 42, 41, 38, 41, 41, 43, 39, 41, 39, 41, 42, 43, 41, 42, 39, 41, 40, 39, 41]",35,163,1.864304227
34,38,38.74285714,1,"[38, 37, 39, 39, 39, 39, 42, 39, 39, 39, 38, 40, 38, 39, 39, 42, 40, 36, 39, 41, 41, 39, 36, 42, 36, 39, 42, 36, 38, 40, 36, 37, 36, 38, 38]",35,164,1.82051798
33,35,36.71875,1,"[35, 38, 35, 38, 38, 36, 36, 36, 35, 37, 38, 35, 39, 37, 35, 35, 35, 35, 38, 39, 38, 39, 38, 38, 35, 37, 35, 36, 35, 35, 38, 41]",32,165,1.670124102
32,35,36.15625,1,"[37, 39, 36, 35, 34, 36, 39, 34, 37, 34, 36, 37, 37, 37, 36, 35, 37, 34, 36, 36, 35, 38, 35, 37, 40, 40, 35, 36, 35, 34, 35, 35]",32,166,1.686939871
27,32,33.82857143,1,"[38, 31, 33, 34, 32, 38, 32, 33, 39, 29, 32, 36, 31, 33, 33, 32, 33, 33, 35, 35, 32, 35, 32, 34, 39, 31, 29, 38, 32, 37, 35, 40, 37, 32, 29]",35,167,2.965346069
34,36,38.08823529,1,"[36, 36, 40, 39, 40, 36, 37, 40, 40, 38, 41, 36, 39, 38, 36, 38, 37, 39, 39, 40, 39, 38, 40, 36, 39, 36, 36, 36, 39, 39, 40, 39, 37, 36]",34,168,1.639801301
32,35,36.1875,1,"[37, 37, 37, 34, 38, 38, 37, 35, 36, 37, 37, 36, 36, 37, 37, 37, 35, 37, 34, 35, 35, 38, 39, 37, 35, 35, 34, 34, 35, 37, 37, 35]",32,169,1.354502646
32,34,35.0625,1,"[35, 34, 34, 35, 36, 37, 34, 34, 35, 34, 34, 35, 35, 36, 37, 35, 35, 34, 35, 34, 34, 36, 37, 35, 34, 34, 37, 37, 34, 36, 36, 34]",32,170,1.10533895
31,34,35.57142857,1,"[36, 37, 37, 35, 35, 36, 36, 38, 38, 34, 35, 37, 38, 33, 37, 33, 37, 33, 38, 34, 35, 37, 33, 40, 35, 33, 36, 37, 33, 33, 37, 33, 36, 34, 36]",35,171,1.898694819
31,36,36.87096774,1,"[36, 43, 36, 35, 40, 38, 33, 36, 36, 40, 37, 39, 39, 37, 38, 35, 37, 36, 40, 35, 36, 35, 33, 36, 37, 37, 35, 40, 36, 36, 36]",31,172,2.186960379
32,36,36.97142857,1,"[38, 36, 36, 37, 36, 37, 37, 41, 38, 35, 38, 34, 38, 34, 41, 40, 35, 39, 34, 38, 35, 34, 37, 37, 36, 40, 36, 38, 36, 37, 37, 37, 39, 37, 36]",35,173,1.870604091
33,36,36.77142857,1,"[35, 35, 36, 35, 36, 38, 36, 36, 38, 39, 35, 36, 35, 38, 39, 35, 35, 36, 37, 37, 37, 39, 36, 35, 36, 38, 37, 39, 36, 36, 38, 38, 39, 38, 38]",35,174,1.415995062
32,36,36.94285714,1,"[38, 42, 36, 38, 37, 39, 41, 38, 35, 34, 40, 38, 37, 35, 36, 36, 40, 34, 38, 36, 36, 38, 35, 37, 35, 38, 34, 38, 37, 36, 37, 35, 36, 37, 36]",35,175,1.9241936
35,38,39,1,"[41, 37, 40, 39, 40, 37, 38, 38, 41, 38, 40, 37, 39, 41, 39, 38, 40, 39, 39, 37, 38, 41, 39, 41, 40, 41, 41, 38, 37, 37, 39, 38, 38, 41, 38]",35,176,1.434860108
30,35,36.08571429,1,"[35, 33, 36, 35, 38, 34, 36, 38, 37, 35, 41, 32, 36, 36, 35, 40, 38, 35, 35, 35, 38, 38, 36, 36, 37, 38, 37, 38, 33, 33, 36, 40, 36, 34, 33]",35,177,2.133368347
33,36,36.58823529,1,"[37, 36, 38, 36, 36, 37, 38, 37, 37, 37, 38, 37, 35, 35, 37, 35, 37, 35, 38, 38, 37, 36, 37, 35, 35, 39, 37, 38, 36, 35, 38, 36, 36, 35]",34,178,1.157783856
27,31,32.15625,1,"[31, 31, 31, 32, 31, 33, 31, 35, 29, 31, 33, 32, 32, 31, 29, 30, 30, 29, 32, 33, 32, 32, 32, 33, 35, 36, 33, 35, 35, 29, 35, 36]",32,179,2.06521693
30,34,35,1,"[32, 35, 36, 35, 32, 32, 40, 37, 37, 35, 37, 37, 34, 34, 33, 34, 36, 32, 37, 34, 34, 36, 36, 37, 32, 38, 36, 34, 34, 34, 33, 37]",32,180,2.032002032
33,35,36.67647059,1,"[36, 34, 37, 36, 37, 38, 36, 34, 37, 36, 38, 35, 35, 36, 34, 38, 37, 42, 39, 36, 35, 37, 37, 41, 36, 35, 37, 34, 41, 38, 35, 38, 38, 34]",34,181,2.025901793
31,34,36.28571429,1,"[36, 33, 37, 36, 38, 38, 35, 37, 35, 33, 41, 40, 33, 37, 37, 39, 33, 41, 36, 33, 38, 38, 35, 38, 36, 36, 33, 33, 33, 38, 37, 40, 33, 37, 37]",35,182,2.444338339
33,37,37.66666667,1,"[37, 36, 39, 38, 37, 41, 38, 36, 37, 38, 35, 37, 38, 37, 39, 39, 39, 40, 35, 38, 37, 36, 37, 40, 37, 36, 36, 40, 37, 38, 38, 39, 38]",33,183,1.471960144
35,37,37.82352941,1,"[37, 38, 37, 39, 37, 36, 40, 38, 36, 37, 37, 38, 38, 39, 38, 39, 39, 37, 38, 37, 39, 39, 40, 36, 37, 40, 36, 36, 37, 38, 37, 39, 38, 39]",34,184,1.217811953
34,37,37.85294118,1,"[38, 39, 38, 37, 39, 39, 38, 37, 39, 37, 40, 42, 39, 36, 37, 36, 38, 36, 36, 39, 37, 36, 38, 40, 38, 36, 39, 38, 38, 36, 39, 36, 39, 37]",34,185,1.459189334
31,34,36.46875,1,"[38, 37, 38, 33, 36, 38, 34, 33, 35, 41, 40, 35, 42, 34, 39, 40, 35, 35, 36, 34, 33, 34, 36, 34, 37, 38, 35, 36, 40, 42, 33, 36]",32,186,2.699873056
34,38,39,1,"[37, 38, 39, 40, 40, 39, 40, 37, 36, 39, 38, 38, 38, 42, 42, 40, 37, 39, 40, 41, 36, 39, 37, 38, 41, 36, 40, 40, 37, 39, 40, 40, 39, 42, 40, 40]",36,187,1.673320053
32,36,37.69444444,1,"[34, 37, 35, 36, 35, 42, 40, 37, 37, 38, 42, 36, 36, 37, 40, 42, 37, 35, 37, 34, 37, 38, 36, 37, 36, 40, 37, 37, 43, 38, 37, 37, 44, 37, 37, 39]",36,188,2.459029361
30,35,35.97142857,1,"[37, 39, 37, 36, 37, 39, 40, 35, 33, 33, 38, 38, 35, 36, 36, 34, 36, 34, 37, 35, 33, 36, 34, 34, 35, 37, 36, 39, 36, 35, 35, 36, 36, 35, 37]",35,189,1.773758295
31,35,36.17142857,1,"[37, 34, 34, 37, 38, 36, 36, 37, 37, 35, 38, 34, 36, 36, 37, 34, 38, 36, 34, 39, 33, 35, 36, 40, 38, 35, 36, 37, 36, 35, 38, 33, 35, 40, 36]",35,190,1.790263114
32,36,36.8,1,"[37, 37, 37, 35, 37, 36, 34, 40, 37, 35, 40, 34, 39, 35, 36, 40, 36, 36, 38, 37, 37, 36, 36, 40, 37, 40, 37, 37, 40, 34, 35, 35, 37, 36, 35]",35,191,1.843908891
29,33,34.2,1,"[36, 31, 35, 34, 35, 37, 40, 36, 31, 34, 34, 35, 34, 31, 31, 31, 34, 31, 35, 36, 35, 37, 34, 36, 31, 33, 34, 35, 34, 37, 35, 35, 32, 33, 35]",35,192,2.139268704
30,35,36.09375,1,"[33, 34, 36, 32, 38, 35, 36, 38, 39, 38, 36, 35, 35, 38, 32, 37, 37, 33, 34, 39, 34, 39, 36, 36, 37, 39, 36, 35, 35, 34, 38, 41]",32,193,2.234038366
29,33,34.3125,1,"[35, 37, 34, 35, 31, 35, 36, 33, 35, 34, 34, 35, 31, 31, 36, 36, 33, 31, 35, 36, 32, 36, 35, 37, 34, 36, 35, 37, 33, 31, 35, 34]",32,194,1.874058904
35,38,38.97142857,1,"[41, 37, 39, 38, 37, 41, 37, 38, 43, 37, 40, 37, 37, 40, 40, 38, 38, 40, 43, 39, 38, 37, 40, 40, 41, 38, 38, 43, 37, 42, 38, 38, 38, 39, 37]",35,195,1.886261698
32,35,36.48571429,1,"[37, 34, 37, 37, 36, 38, 34, 37, 35, 36, 38, 40, 37, 35, 36, 40, 37, 37, 37, 34, 38, 37, 34, 37, 37, 34, 34, 35, 38, 37, 36, 40, 34, 36, 38]",35,196,1.738346553
33,37,37.27272727,1,"[38, 37, 38, 38, 35, 37, 37, 37, 37, 36, 38, 37, 37, 38, 39, 38, 38, 41, 36, 38, 39, 38, 37, 38, 35, 35, 36, 38, 36, 35, 37, 38, 38]",33,197,1.30558242
32,34,35.67647059,1,"[38, 38, 34, 36, 34, 37, 35, 36, 34, 35, 36, 37, 34, 37, 37, 39, 37, 34, 37, 35, 38, 36, 34, 34, 38, 37, 34, 34, 35, 34, 34, 34, 37, 34]",34,198,1.609076306
31,33,34.94285714,1,"[38, 38, 34, 36, 33, 35, 33, 35, 36, 33, 37, 38, 36, 36, 34, 33, 36, 33, 35, 36, 33, 33, 34, 37, 33, 33, 34, 37, 35, 34, 37, 33, 34, 34, 37]",35,199,1.714005579
33,36,37.46875,1,"[37, 39, 35, 37, 36, 41, 35, 37, 39, 41, 38, 37, 39, 36, 38, 38, 37, 36, 38, 38, 35, 36, 35, 38, 39, 41, 35, 38, 40, 39, 36, 35]",32,200,1.848877166
32,36,37.36111111,1,"[37, 36, 40, 38, 35, 36, 36, 37, 37, 36, 36, 35, 41, 35, 40, 39, 37, 38, 36, 38, 34, 37, 37, 38, 42, 38, 39, 37, 34, 37, 37, 38, 38, 39, 40, 37]",36,201,1.838520799
32,36,36.86111111,1,"[37, 36, 36, 36, 34, 37, 37, 37, 37, 38, 38, 36, 36, 37, 42, 41, 38, 34, 37, 34, 38, 37, 39, 36, 34, 36, 37, 40, 34, 35, 36, 37, 37, 37, 38, 38]",36,202,1.822914116
32,35,36.25714286,1,"[37, 39, 40, 34, 38, 37, 37, 37, 35, 34, 38, 36, 37, 36, 37, 36, 41, 34, 36, 36, 36, 36, 35, 36, 34, 35, 37, 40, 34, 35, 37, 35, 34, 35, 35]",35,203,1.804289939
35,38,39.37142857,1,"[41, 38, 40, 41, 40, 40, 38, 41, 41, 38, 39, 37, 38, 39, 40, 39, 40, 40, 41, 42, 37, 38, 40, 40, 41, 41, 38, 37, 37, 38, 41, 41, 39, 38, 39]",35,204,1.456945118
35,38,39.28571429,1,"[41, 37, 42, 39, 43, 37, 39, 41, 38, 40, 42, 37, 38, 38, 38, 44, 40, 38, 38, 38, 38, 39, 38, 39, 40, 43, 38, 39, 42, 37, 38, 40, 41, 38, 37]",35,205,1.948927738
37,39,40.28571429,1,"[42, 41, 39, 43, 41, 42, 41, 42, 39, 42, 40, 42, 39, 40, 39, 39, 39, 39, 42, 39, 42, 39, 42, 39, 39, 40, 43, 41, 39, 40, 40, 39, 39, 39, 39]",35,206,1.405272186
31,36,36.75,1,"[37, 38, 37, 36, 37, 36, 37, 35, 33, 38, 38, 37, 36, 37, 33, 34, 33, 33, 36, 37, 37, 38, 38, 40, 38, 38, 36, 40, 37, 35, 38, 43]",32,207,2.170179121
34,38,38.83870968,1,"[38, 40, 39, 39, 40, 39, 41, 39, 40, 39, 39, 42, 36, 39, 39, 37, 40, 37, 37, 39, 38, 38, 39, 41, 40, 39, 39, 37, 37, 37, 40]",31,208,1.392761626
31,35,36.71428571,1,"[38, 35, 40, 35, 37, 41, 33, 34, 44, 33, 35, 37, 36, 34, 35, 36, 35, 38, 39, 36, 35, 33, 36, 37, 41, 33, 34, 41, 35, 40, 39, 38, 37, 36, 39]",35,209,2.717821669
33,36,37.42857143,1,"[35, 35, 37, 38, 37, 37, 37, 38, 36, 37, 40, 38, 36, 38, 38, 39, 35, 39, 43, 35, 40, 39, 35, 41, 38, 36, 38, 35, 35, 38, 38, 41, 35, 37, 36]",35,210,2.004197276
30,34,35.21212121,1,"[38, 33, 36, 34, 33, 38, 35, 35, 33, 36, 34, 33, 36, 37, 35, 37, 37, 40, 36, 40, 33, 34, 36, 36, 32, 32, 33, 34, 34, 35, 35, 35, 37]",33,211,2.05787475
29,34,35,1,"[35, 36, 33, 39, 35, 34, 36, 35, 33, 33, 37, 38, 35, 34, 35, 38, 37, 35, 37, 35, 37, 33, 35, 36, 35, 36, 31, 31, 32, 35, 32, 36, 36, 35]",34,212,1.938446738
33,36,37.05714286,1,"[38, 38, 37, 35, 37, 38, 35, 38, 38, 36, 39, 38, 38, 36, 35, 35, 38, 37, 35, 38, 39, 39, 35, 41, 35, 35, 37, 38, 37, 36, 38, 35, 36, 36, 41]",35,213,1.679335603
31,34,35.59375,1,"[35, 38, 33, 37, 36, 38, 34, 37, 36, 37, 36, 34, 38, 34, 35, 37, 33, 37, 33, 40, 33, 36, 33, 33, 35, 38, 35, 34, 37, 38, 33, 36]",32,214,1.965170517
32,36,37.02777778,1,"[36, 36, 37, 37, 38, 38, 35, 37, 37, 38, 36, 36, 38, 34, 41, 37, 35, 37, 37, 37, 40, 36, 37, 37, 37, 37, 35, 37, 36, 35, 37, 38, 39, 37, 41, 37]",36,215,1.521016786
32,36,36.72222222,1,"[34, 37, 34, 36, 34, 37, 34, 37, 38, 38, 37, 38, 36, 40, 41, 40, 35, 34, 38, 38, 36, 37, 36, 38, 35, 36, 38, 36, 38, 34, 36, 37, 38, 36, 36, 39]",36,216,1.814404446
36,39,40.17142857,1,"[40, 42, 42, 40, 39, 40, 42, 42, 39, 38, 43, 40, 42, 41, 38, 40, 41, 42, 40, 39, 40, 43, 41, 39, 38, 39, 38, 41, 40, 40, 38, 41, 41, 39, 38]",35,217,1.50461475
33,36,37.08571429,0,"[37, 42, 35, 38, 36, 38, 35, 38, 38, 35, 38, 35, 37, 35, 39, 37, 37, 38, 37, 35, 35, 37, 38, 37, 37, 37, 37, 37, 35, 35, 37, 38, 37, 42, 39]",35,218,1.738346553
34,37,38.57142857,1,"[39, 38, 38, 37, 39, 37, 37, 42, 38, 37, 42, 36, 36, 40, 38, 39, 39, 41, 37, 40, 37, 40, 38, 38, 39, 38, 40, 43, 42, 36, 37, 39, 36, 39, 38]",35,219,1.8516402
32,34,36.22857143,1,"[38, 34, 38, 40, 36, 34, 41, 38, 37, 38, 37, 38, 36, 36, 36, 36, 34, 34, 35, 34, 38, 35, 38, 35, 34, 34, 40, 37, 37, 37, 34, 34, 34, 37, 34]",35,220,2.001260107
