anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation
0,29,33.21875,1,"[34, 36, 25, 38, 37, 33, 31, 34, 37, 33, 34, 28, 33, 40, 27, 40, 28, 28, 35, 25, 38, 40, 29, 29, 35, 33, 36, 36, 39, 27, 30, 35]",32,119,4.491816035
0,32,33.56666667,0,"[37, 34, 36, 37, 31, 36, 32, 35, 22, 23, 36, 34, 35, 35, 38, 33, 23, 33, 38, 36, 30, 32, 41, 25, 35, 37, 36, 38, 34, 35]",30,120,4.717416983
0,28,31.06666667,1,"[31, 28, 29, 28, 34, 29, 31, 35, 39, 28, 32, 31, 33, 32, 34, 33, 37, 34, 28, 31, 34, 25, 27, 36, 24, 26, 31, 25, 34, 33]",30,121,3.741042943
0,26,27.67741935,1,"[26, 25, 24, 31, 31, 33, 27, 21, 15, 30, 30, 28, 34, 19, 28, 34, 32, 36, 31, 26, 31, 27, 26, 28, 26, 29, 28, 27, 22, 28, 25]",31,122,4.497311025
0,24,27.70588235,1,"[20, 18, 27, 25, 31, 28, 35, 29, 24, 39, 38, 36, 25, 22, 31, 29, 26, 37, 31, 33, 31, 24, 18, 18, 25, 25, 20, 32, 27, 28, 22, 23, 25, 40]",34,123,6.137462766
0,26,30.61290323,1,"[31, 33, 28, 41, 35, 14, 39, 30, 37, 24, 33, 34, 31, 26, 33, 40, 37, 34, 25, 23, 24, 23, 30, 32, 21, 30, 31, 34, 25, 33, 38]",31,124,6.178874867
0,22,26.03703704,1,"[14, 21, 25, 26, 19, 10, 37, 28, 31, 33, 16, 18, 25, 32, 22, 28, 41, 30, 27, 23, 28, 16, 31, 33, 28, 30, 31]",27,125,7.256198843
0,21,23.40625,1,"[24, 15, 24, 26, 23, 29, 29, 13, 22, 23, 28, 22, 23, 37, 32, 24, 24, 27, 22, 27, 21, 10, 28, 21, 22, 27, 20, 21, 17, 21, 25, 22]",32,126,5.260070986
0,25,29.70588235,1,"[31, 34, 18, 38, 37, 32, 26, 32, 38, 34, 31, 31, 33, 25, 29, 21, 23, 31, 29, 32, 19, 40, 36, 28, 28, 23, 40, 34, 27, 21, 32, 24, 22, 31]",34,127,5.962150374
0,25,28.23529412,1,"[15, 30, 27, 32, 34, 24, 31, 28, 25, 31, 29, 19, 25, 31, 23, 19, 29, 23, 35, 30, 30, 34, 32, 25, 37, 27, 27, 29, 28, 32, 25, 28, 34, 32]",34,128,4.85585447
0,25,27.06060606,1,"[26, 26, 24, 27, 14, 28, 24, 24, 14, 29, 28, 25, 30, 33, 25, 28, 30, 19, 24, 25, 23, 33, 26, 36, 30, 30, 28, 25, 35, 29, 32, 33, 30]",33,129,5.024560888
0,24,26.15151515,1,"[18, 28, 26, 20, 19, 30, 26, 19, 35, 28, 23, 26, 24, 23, 35, 24, 24, 24, 26, 29, 15, 30, 26, 31, 24, 29, 35, 27, 33, 18, 26, 28, 34]",33,130,5.196881349
0,27,29.33333333,1,"[26, 23, 28, 34, 31, 27, 36, 28, 21, 24, 31, 27, 25, 29, 28, 35, 33, 28, 20, 27, 43, 33, 28, 33, 35, 35, 24]",27,131,5.203549085
0,27,29.6875,1,"[30, 32, 33, 35, 32, 24, 29, 27, 28, 26, 29, 26, 30, 25, 23, 26, 28, 32, 26, 31, 34, 27, 27, 35, 37, 29, 23, 30, 35, 29, 34, 38]",32,132,4.019609193
0,28,30.15151515,1,"[35, 36, 29, 31, 39, 35, 32, 23, 31, 20, 18, 29, 25, 32, 30, 33, 34, 28, 31, 29, 28, 25, 32, 28, 34, 34, 31, 27, 31, 29, 30, 38, 28]",33,133,4.597018138
0,29,30.625,1,"[31, 34, 31, 33, 34, 32, 31, 24, 31, 35, 21, 31, 19, 35, 38, 37, 34, 27, 31, 28, 36, 33, 25, 27, 31, 29, 32, 31, 31, 24, 31, 33]",32,134,4.404909285
0,28,30.34482759,1,"[24, 34, 34, 42, 23, 34, 26, 28, 37, 20, 34, 31, 30, 32, 24, 32, 28, 29, 34, 31, 25, 26, 28, 35, 34, 32, 29, 33, 31]",29,135,4.730417243
0,27,29.96666667,1,"[21, 21, 37, 27, 36, 27, 31, 33, 37, 25, 30, 33, 36, 31, 28, 33, 28, 33, 27, 30, 30, 29, 28, 35, 25, 26, 29, 29, 33, 31]",30,136,4.20577053
0,26,28.93548387,1,"[28, 28, 25, 15, 34, 37, 27, 24, 29, 30, 28, 31, 37, 24, 26, 36, 35, 38, 35, 15, 31, 25, 28, 31, 31, 37, 32, 31, 26, 19, 24]",31,137,5.982950687
0,28,32.55882353,1,"[28, 31, 33, 31, 39, 28, 31, 38, 29, 28, 35, 38, 28, 34, 34, 36, 28, 40, 42, 37, 34, 28, 25, 26, 33, 30, 31, 35, 33, 33, 28, 31, 34, 38]",34,138,4.279558009
0,27,31.25806452,1,"[33, 27, 24, 36, 37, 36, 33, 31, 29, 26, 31, 36, 31, 24, 40, 34, 36, 37, 26, 31, 27, 22, 34, 35, 26, 30, 30, 25, 27, 32, 43]",31,139,5.105341921
0,27,29.22222222,0,"[23, 29, 32, 35, 31, 34, 34, 28, 31, 40, 26, 32, 27, 36, 27, 39, 41, 30, 28, 30, 15, 25, 31, 33, 10, 32, 10]",27,140,7.707804902
0,25,27.96875,1,"[33, 26, 25, 28, 25, 35, 31, 31, 24, 28, 35, 24, 22, 30, 34, 23, 38, 27, 32, 26, 27, 20, 28, 24, 28, 30, 30, 26, 20, 26, 28, 31]",32,141,4.351376312
0,23,28.85294118,1,"[30, 35, 32, 41, 36, 29, 22, 36, 26, 29, 34, 30, 22, 33, 28, 24, 23, 31, 24, 28, 23, 36, 38, 20, 28, 33, 37, 28, 31, 22, 23, 21, 23, 25]",34,142,5.673609043
0,24,28.08823529,1,"[24, 33, 21, 33, 31, 31, 19, 32, 30, 35, 31, 24, 28, 38, 23, 29, 32, 25, 31, 20, 25, 37, 25, 21, 39, 29, 32, 10, 24, 26, 24, 28, 40, 25]",34,143,6.350221409
0,25,28.06060606,1,"[18, 27, 22, 29, 14, 33, 31, 33, 29, 29, 26, 22, 23, 35, 22, 28, 26, 29, 32, 21, 22, 33, 25, 28, 38, 33, 29, 26, 37, 27, 35, 36, 28]",33,144,5.617714137
0,27,29.51515152,1,"[31, 28, 23, 28, 24, 23, 31, 32, 19, 33, 33, 29, 29, 21, 39, 29, 19, 18, 29, 39, 31, 34, 35, 32, 39, 32, 36, 34, 27, 29, 24, 32, 32]",33,145,5.66856029
0,24,27.14814815,1,"[27, 23, 27, 28, 28, 26, 31, 29, 19, 24, 29, 24, 26, 31, 32, 25, 29, 31, 18, 23, 36, 27, 21, 30, 28, 38, 23]",27,146,4.605211961
0,27,30.4375,1,"[27, 34, 33, 35, 26, 32, 30, 29, 30, 19, 29, 32, 38, 32, 30, 24, 25, 24, 22, 28, 34, 37, 30, 40, 40, 24, 23, 27, 39, 34, 28, 39]",32,147,5.60493734
0,26,29.36363636,1,"[33, 30, 34, 35, 31, 27, 34, 18, 33, 22, 22, 26, 33, 37, 26, 34, 30, 33, 24, 23, 24, 35, 27, 30, 31, 36, 24, 29, 26, 31, 30, 32, 29]",33,148,4.709154527
0,24,26.3125,1,"[26, 28, 24, 31, 30, 27, 14, 37, 25, 26, 31, 23, 24, 27, 21, 34, 20, 31, 26, 29, 31, 28, 21, 28, 24, 24, 34, 33, 25, 20, 14, 26]",32,149,5.300258667
0,31,32.06666667,1,"[31, 33, 33, 33, 31, 37, 23, 22, 23, 39, 35, 34, 32, 30, 34, 28, 29, 33, 38, 31, 37, 23, 37, 31, 34, 35, 38, 35, 31, 32]",30,150,4.60833827
0,32,33.93103448,1,"[27, 34, 40, 34, 44, 33, 37, 37, 36, 29, 33, 39, 39, 41, 37, 30, 33, 32, 34, 35, 37, 34, 33, 34, 32, 21, 32, 30, 27]",29,151,4.689890606
0,30,32.87096774,1,"[39, 30, 37, 26, 23, 43, 37, 24, 30, 38, 33, 35, 35, 36, 23, 31, 30, 41, 40, 31, 36, 32, 21, 30, 34, 34, 33, 31, 36, 39, 31]",31,152,5.493887121
0,28,30.28125,1,"[25, 27, 28, 31, 32, 29, 32, 28, 27, 31, 34, 35, 28, 32, 28, 33, 20, 35, 34, 34, 30, 31, 34, 33, 32, 31, 30, 32, 23, 34, 23, 33]",32,153,3.752284251
0,20,27.25806452,1,"[36, 27, 10, 35, 33, 25, 42, 11, 20, 18, 30, 33, 33, 31, 37, 12, 19, 37, 29, 12, 20, 20, 32, 32, 28, 30, 35, 31, 11, 36, 40]",31,154,9.384269611
0,27,30.26923077,1,"[31, 22, 27, 27, 24, 31, 34, 28, 32, 37, 30, 29, 31, 35, 24, 31, 36, 27, 32, 34, 27, 28, 32, 32, 34, 32]",26,155,3.800607239
0,25,29.53125,1,"[30, 30, 31, 27, 29, 36, 34, 36, 18, 21, 36, 32, 25, 35, 25, 20, 24, 30, 36, 33, 29, 25, 37, 34, 28, 34, 37, 24, 22, 29, 28, 30]",32,156,5.321801629
0,15,22.79411765,1,"[30, 8, 33, 27, 15, 31, 19, 19, 35, 29, 15, 35, 30, 24, 23, 28, 16, 24, 28, 28, 27, 31, 31, 25, 33, 29, 8, 7, 30, 8, 8, 25, 8, 8]",34,157,9.259816779
0,26,28.6969697,1,"[24, 30, 30, 32, 34, 32, 29, 32, 28, 32, 33, 30, 22, 31, 22, 25, 26, 24, 33, 29, 21, 27, 30, 21, 35, 30, 26, 27, 30, 30, 32, 29, 31]",33,158,3.828224527
0,25,29.45454545,1,"[26, 22, 32, 23, 21, 31, 26, 30, 39, 27, 33, 29, 23, 40, 29, 34, 38, 27, 27, 20, 21, 31, 25, 23, 31, 39, 27, 31, 43, 28, 37, 35, 24]",33,159,6.124188258
0,29,31.36363636,1,"[32, 31, 31, 25, 28, 29, 29, 31, 32, 33, 31, 30, 32, 31, 39, 30, 29, 26, 30, 36, 26, 40, 29, 32, 33, 37, 31, 29, 33, 40, 32, 31, 27]",33,160,3.681186815
0,23,26.07407407,1,"[25, 19, 24, 31, 34, 22, 34, 24, 23, 6, 23, 26, 19, 26, 36, 34, 28, 22, 19, 32, 45, 28, 23, 27, 29, 26, 19]",27,161,7.32711469
0,30,32.53125,1,"[32, 29, 31, 34, 30, 30, 31, 33, 34, 28, 30, 29, 37, 29, 30, 29, 31, 33, 26, 34, 39, 36, 32, 35, 36, 35, 29, 33, 36, 34, 36, 40]",32,162,3.340700863
0,27,31.42424242,1,"[34, 39, 33, 29, 38, 35, 35, 18, 38, 25, 23, 29, 36, 36, 27, 34, 32, 25, 19, 35, 29, 47, 34, 27, 38, 32, 25, 27, 27, 28, 33, 39, 31]",33,163,6.199951124
0,31,32.5,1,"[35, 30, 32, 31, 30, 33, 34, 37, 30, 31, 32, 28, 32, 37, 39, 36, 33, 33, 27, 31, 38, 38, 31, 26, 32, 31, 33, 31, 31, 30, 34, 34]",32,164,3.131525445
0,29,31.83333333,1,"[38, 26, 37, 28, 32, 32, 30, 29, 39, 23, 27, 36, 30, 32, 30, 35, 29, 32, 31, 29, 33, 31, 30, 37, 28, 37, 34, 28, 38, 34]",30,165,4.000718326
0,28,31.29032258,1,"[33, 32, 34, 35, 37, 36, 33, 20, 30, 26, 38, 34, 39, 28, 24, 34, 31, 35, 39, 33, 35, 28, 27, 30, 28, 32, 27, 26, 29, 26, 31]",31,166,4.59850373
0,22,24.61764706,1,"[10, 25, 26, 22, 26, 21, 24, 28, 18, 24, 23, 36, 27, 19, 26, 31, 17, 31, 37, 28, 29, 27, 11, 12, 23, 27, 22, 27, 24, 24, 23, 29, 27, 33]",34,167,6.174309952
0,28,31.6,1,"[33, 33, 27, 34, 35, 37, 34, 34, 28, 26, 31, 34, 29, 35, 33, 37, 30, 34, 27, 27, 23, 31, 32, 23, 27, 36, 34, 32, 35, 37]",30,168,4.022351345
0,28,29.81481481,1,"[21, 30, 30, 26, 28, 30, 36, 34, 29, 36, 21, 31, 28, 35, 29, 28, 36, 25, 35, 28, 35, 28, 34, 36, 18, 31, 27]",27,169,4.922765304
0,28,30.03225806,1,"[30, 32, 26, 38, 28, 35, 29, 29, 33, 29, 34, 26, 31, 34, 39, 22, 30, 27, 32, 28, 31, 28, 24, 30, 30, 34, 25, 29, 26, 28, 34]",31,170,3.894302428
0,23,27.38235294,1,"[29, 32, 32, 34, 32, 24, 14, 36, 32, 30, 34, 30, 26, 34, 29, 24, 33, 23, 26, 28, 22, 37, 39, 24, 29, 26, 35, 26, 18, 21, 23, 14, 15, 20]",34,171,6.59207378
0,23,27.11764706,1,"[20, 34, 31, 26, 30, 27, 28, 24, 23, 31, 28, 29, 19, 36, 20, 22, 26, 26, 34, 34, 13, 28, 24, 21, 37, 30, 30, 16, 33, 30, 29, 23, 28, 32]",34,172,5.671645082
0,26,30.03030303,1,"[27, 34, 25, 27, 19, 28, 29, 34, 35, 14, 25, 35, 28, 38, 30, 26, 39, 22, 26, 21, 23, 40, 31, 31, 35, 35, 38, 30, 35, 32, 36, 35, 28]",33,173,6.166871413
0,29,30.6969697,1,"[28, 34, 25, 34, 34, 17, 34, 26, 35, 30, 28, 30, 30, 30, 32, 29, 29, 25, 36, 31, 21, 39, 29, 33, 37, 31, 24, 33, 37, 34, 36, 33, 29]",33,174,4.798989793
0,22,27.33333333,1,"[23, 29, 25, 34, 35, 31, 36, 25, 19, 28, 14, 25, 20, 34, 38, 29, 32, 27, 19, 21, 37, 28, 24, 33, 16, 38, 18]",27,175,7.043818894
0,33,34.53125,1,"[33, 33, 35, 40, 36, 28, 33, 28, 34, 34, 31, 25, 19, 36, 35, 28, 25, 38, 27, 38, 41, 44, 35, 42, 38, 37, 34, 35, 42, 43, 37, 41]",32,176,5.869463761
0,26,29.18181818,1,"[26, 31, 29, 34, 34, 32, 34, 37, 34, 23, 25, 23, 35, 34, 31, 34, 24, 23, 27, 27, 24, 35, 30, 27, 33, 28, 32, 26, 23, 27, 26, 28, 27]",33,177,4.282628759
0,26,29.53125,1,"[29, 29, 26, 30, 25, 27, 32, 38, 26, 23, 29, 30, 24, 30, 33, 36, 28, 34, 31, 25, 34, 40, 26, 22, 28, 31, 34, 33, 34, 21, 25, 32]",32,178,4.607037919
0,26,29.26666667,1,"[24, 32, 33, 32, 29, 30, 26, 29, 35, 28, 27, 34, 30, 29, 28, 36, 29, 29, 32, 31, 36, 26, 25, 33, 27, 23, 24, 24, 32, 25]",30,179,3.722562459
0,27,29,1,"[33, 27, 23, 36, 38, 38, 36, 21, 31, 17, 34, 28, 30, 31, 29, 34, 28, 36, 33, 24, 33, 33, 14, 18, 27, 28, 28, 27, 26, 33, 25]",31,180,6.066300355
0,27,30.73529412,1,"[26, 30, 33, 31, 23, 27, 31, 29, 28, 36, 35, 37, 34, 33, 33, 35, 23, 23, 36, 32, 33, 35, 29, 26, 24, 33, 31, 32, 28, 35, 27, 27, 37, 33]",34,181,4.209000627
0,27,30,1,"[35, 29, 32, 34, 34, 32, 31, 29, 21, 35, 27, 32, 30, 34, 27, 37, 32, 22, 18, 28, 27, 28, 34, 25, 26, 32, 30, 31, 32, 36]",30,182,4.51816258
0,27,28.76923077,1,"[25, 28, 32, 32, 20, 31, 34, 27, 30, 35, 26, 28, 24, 34, 22, 28, 36, 22, 28, 30, 29, 29, 29, 31, 29, 29]",26,183,3.993070922
0,26,30.28125,1,"[28, 32, 36, 32, 25, 34, 32, 30, 28, 24, 26, 28, 29, 43, 45, 24, 39, 28, 32, 32, 30, 24, 25, 25, 31, 33, 27, 22, 29, 24, 38, 34]",32,184,5.566225193
0,26,29.18181818,1,"[28, 38, 23, 34, 30, 28, 22, 30, 34, 36, 35, 34, 24, 34, 29, 28, 26, 23, 25, 24, 25, 33, 28, 30, 29, 34, 29, 33, 31, 28, 24, 26, 28]",33,185,4.260681764
0,27,28.58064516,1,"[27, 29, 31, 30, 30, 31, 28, 26, 27, 30, 27, 31, 27, 28, 26, 26, 31, 30, 30, 28, 28, 27, 34, 25, 23, 28, 32, 30, 29, 31, 26]",31,186,2.363249085
0,25,29.84848485,1,"[31, 39, 25, 27, 18, 25, 19, 31, 25, 34, 38, 21, 31, 36, 34, 28, 34, 19, 30, 28, 23, 43, 27, 23, 38, 30, 29, 25, 37, 31, 35, 37, 34]",33,187,6.364556211
0,26,29.48484848,1,"[37, 33, 25, 19, 29, 31, 25, 15, 32, 32, 29, 25, 21, 30, 35, 33, 28, 31, 31, 31, 26, 37, 24, 32, 28, 37, 29, 25, 36, 29, 36, 34, 28]",33,188,5.244766511
0,24,27,1,"[29, 24, 27, 28, 32, 24, 35, 19, 19, 27, 29, 26, 21, 25, 28, 27, 32, 29, 22, 24, 39, 29, 23, 26, 31, 33, 21]",27,189,4.811844361
0,28,31.4375,1,"[27, 30, 29, 37, 30, 26, 31, 29, 27, 27, 34, 31, 33, 27, 28, 30, 24, 30, 25, 33, 34, 32, 31, 36, 39, 36, 26, 34, 38, 39, 33, 40]",32,190,4.391615912
0,28,30.78787879,1,"[32, 32, 28, 34, 37, 29, 34, 32, 36, 30, 24, 25, 29, 35, 27, 33, 23, 20, 30, 35, 25, 37, 31, 27, 34, 36, 34, 21, 32, 33, 34, 38, 29]",33,191,4.741819111
0,26,28.8125,1,"[31, 27, 23, 28, 30, 26, 27, 34, 23, 26, 28, 31, 27, 31, 27, 36, 25, 25, 28, 30, 35, 34, 26, 22, 28, 29, 33, 35, 34, 20, 29, 34]",32,192,4.138236339
0,32,34.53571429,1,"[34, 31, 38, 36, 35, 32, 32, 40, 34, 35, 36, 36, 38, 32, 38, 27, 33, 36, 37, 36, 37, 31, 33, 32, 38, 32, 34, 34]",28,193,2.860745084
0,28,29.83870968,1,"[33, 30, 24, 28, 30, 40, 25, 28, 33, 26, 28, 30, 39, 32, 29, 31, 29, 38, 34, 29, 29, 34, 29, 23, 31, 34, 28, 24, 28, 17, 32]",31,194,4.74760834
0,31,33.55882353,1,"[35, 33, 37, 30, 32, 34, 34, 35, 31, 37, 35, 44, 34, 35, 30, 38, 30, 33, 39, 36, 34, 30, 28, 25, 23, 27, 36, 34, 34, 34, 35, 37, 36, 36]",34,195,4.076474832
0,30,31.51612903,1,"[37, 37, 26, 33, 33, 37, 39, 33, 33, 27, 31, 34, 31, 20, 31, 33, 32, 33, 31, 18, 32, 27, 32, 30, 21, 34, 35, 42, 30, 28, 37]",31,196,5.290689733
0,25,27.92592593,1,"[25, 30, 32, 31, 29, 14, 38, 29, 29, 34, 31, 25, 24, 32, 18, 31, 35, 23, 27, 29, 31, 24, 29, 30, 18, 28, 28]",27,197,5.327186629
0,26,27.59375,1,"[30, 28, 19, 28, 27, 32, 27, 28, 34, 31, 31, 21, 21, 31, 38, 26, 34, 24, 31, 27, 26, 16, 26, 24, 27, 36, 28, 22, 27, 23, 30, 30]",32,198,4.845079812
0,26,28.26470588,1,"[32, 28, 28, 32, 31, 26, 20, 31, 25, 32, 30, 32, 21, 35, 22, 27, 26, 24, 28, 28, 22, 35, 32, 24, 27, 29, 37, 28, 36, 18, 31, 30, 26, 28]",34,199,4.594521267
0,27,30.32352941,1,"[25, 27, 33, 30, 37, 38, 30, 32, 23, 33, 27, 30, 22, 33, 28, 26, 32, 32, 36, 26, 23, 35, 31, 25, 37, 36, 33, 18, 28, 35, 31, 29, 39, 31]",34,200,5.00739204
0,28,31.03030303,1,"[34, 28, 28, 28, 24, 33, 33, 32, 44, 31, 26, 33, 22, 36, 37, 23, 32, 26, 29, 20, 20, 35, 31, 30, 41, 42, 39, 29, 37, 30, 37, 34, 20]",33,201,6.322009414
0,24,28.36363636,1,"[37, 31, 20, 30, 20, 22, 28, 26, 34, 24, 31, 28, 24, 15, 36, 32, 24, 19, 32, 34, 21, 37, 30, 30, 34, 28, 34, 33, 37, 22, 31, 25, 27]",33,202,5.872702646
0,23,25.44444444,1,"[23, 22, 23, 27, 32, 24, 15, 28, 19, 27, 23, 21, 17, 25, 28, 34, 25, 23, 21, 28, 41, 29, 24, 29, 32, 26, 21]",27,203,5.451417129
0,33,35.34375,1,"[35, 37, 38, 40, 36, 33, 33, 33, 28, 36, 40, 33, 35, 32, 37, 30, 33, 40, 32, 34, 35, 36, 31, 39, 40, 25, 36, 34, 41, 41, 37, 41]",32,204,3.915308046
0,29,32.03030303,1,"[34, 34, 29, 38, 36, 37, 37, 22, 35, 29, 31, 23, 23, 35, 22, 36, 31, 24, 34, 40, 31, 40, 33, 26, 35, 34, 36, 21, 34, 36, 32, 35, 34]",33,205,5.428425465
0,29,31.3125,1,"[33, 35, 32, 36, 37, 31, 36, 33, 18, 22, 31, 27, 27, 33, 31, 38, 33, 31, 33, 29, 32, 37, 28, 32, 33, 31, 36, 33, 36, 24, 28, 26]",32,206,4.553888803
0,31,33.93333333,1,"[27, 29, 39, 38, 37, 33, 37, 38, 42, 20, 32, 38, 41, 38, 36, 38, 40, 29, 34, 27, 38, 36, 32, 37, 32, 24, 37, 30, 34, 25]",30,207,5.470506081
0,29,33.56666667,1,"[40, 30, 29, 23, 38, 44, 36, 29, 37, 38, 34, 40, 25, 32, 34, 37, 42, 36, 28, 38, 27, 32, 25, 36, 34, 40, 37, 30, 24, 32]",30,208,5.618217495
0,28,30.54545455,1,"[25, 34, 28, 31, 32, 23, 31, 34, 31, 30, 30, 31, 34, 34, 30, 34, 23, 28, 41, 37, 33, 31, 18, 24, 24, 28, 33, 31, 36, 29, 35, 28, 37]",33,209,4.789904155
0,29,31.06451613,1,"[36, 28, 29, 34, 35, 36, 38, 32, 26, 28, 37, 37, 29, 28, 30, 29, 31, 35, 23, 22, 25, 29, 35, 31, 27, 30, 33, 31, 33, 35, 31]",31,210,4.162815424
0,26,27.84615385,1,"[26, 27, 29, 25, 29, 27, 29, 30, 34, 28, 29, 22, 34, 19, 28, 37, 24, 27, 26, 33, 23, 28, 31, 18, 30, 31]",26,211,4.406289212
0,26,27.58064516,1,"[29, 26, 28, 24, 27, 35, 26, 26, 32, 30, 28, 27, 28, 34, 18, 32, 27, 29, 30, 25, 22, 28, 25, 28, 34, 31, 22, 24, 27, 26, 27]",31,212,3.694808913
0,25,27.41176471,1,"[32, 25, 27, 29, 28, 30, 22, 33, 31, 31, 39, 33, 21, 34, 27, 23, 26, 17, 26, 26, 12, 36, 35, 25, 31, 28, 32, 26, 36, 23, 26, 20, 14, 28]",34,213,6.150228609
0,27,28.90909091,1,"[22, 32, 30, 32, 31, 29, 28, 28, 25, 29, 28, 28, 33, 27, 25, 33, 29, 35, 33, 26, 24, 29, 28, 35, 29, 31, 24, 25, 34, 35, 28, 19, 30]",33,214,3.851652538
0,24,28.63636364,1,"[27, 26, 24, 28, 23, 33, 28, 27, 31, 33, 31, 32, 21, 34, 34, 21, 40, 29, 20, 21, 22, 39, 24, 26, 30, 38, 34, 29, 33, 32, 27, 30, 18]",33,215,5.617039822
0,27,29.81818182,1,"[37, 31, 29, 29, 22, 24, 30, 29, 28, 27, 34, 31, 31, 25, 34, 29, 28, 24, 23, 36, 19, 34, 25, 32, 41, 29, 37, 31, 28, 32, 34, 35, 26]",33,216,4.850609146
0,27,29.2962963,0,"[32, 26, 34, 38, 32, 27, 38, 28, 14, 32, 33, 26, 29, 25, 33, 33, 28, 31, 27, 33, 35, 29, 26, 29, 13, 38, 22]",27,217,6.138245896
0,28,29.8125,1,"[23, 28, 25, 37, 31, 26, 28, 28, 30, 30, 28, 28, 34, 22, 25, 29, 25, 33, 29, 27, 36, 31, 28, 37, 36, 31, 28, 20, 35, 37, 30, 39]",32,218,4.734482293
0,26,29.90909091,1,"[33, 32, 19, 32, 37, 35, 32, 30, 32, 21, 21, 23, 34, 34, 31, 36, 27, 25, 32, 35, 29, 26, 29, 22, 33, 30, 34, 25, 31, 31, 26, 38, 32]",33,219,4.939405559
0,27,29.84375,1,"[31, 25, 27, 33, 30, 23, 32, 36, 32, 15, 30, 31, 31, 24, 37, 37, 31, 28, 35, 24, 35, 39, 22, 21, 28, 27, 34, 35, 34, 23, 32, 33]",32,220,5.524779225
